,State,758,766,773,780,787,794,801,808,815
0,Washington,1410499,20510,15961,13233,11680,10522,9424,8420,7491
1,Illinois,3013709,15328,10495,7130,4498,2425,1335,899,649
2,California,8888536,84920,59673,43272,32302,24748,19567,15762,12930
3,Arizona,1962920,19474,14841,11661,9261,7318,5981,4938,4119
4,Massachusetts,1661206,12643,11273,10162,8908,7438,6380,5581,4976
5,Wisconsin,1564381,8628,6158,4443,3161,2178,1559,1162,892
6,Texas,6567203,35078,20352,12300,7721,5029,3467,2517,1897
7,Nebraska,452601,2682,2049,1541,1111,753,531,389,292
8,Utah,918222,5674,4001,2875,2088,1525,1152,894,708
9,Oregon,685953,11907,9810,8366,7313,6502,5876,5266,4687
10,Florida,5818706,38126,22042,12916,7715,4728,3062,2159,1599
11,New York,4903700,28279,24054,20214,15973,12044,9372,7524,6213
12,Rhode Island,354045,2082,1699,1489,1330,1193,1102,1023,958
13,Georgia,2451908,15633,11697,8960,6872,5203,4060,3214,2587
14,New Hampshire,293697,4323,3570,3010,2513,2128,1825,1577,1372
15,North Carolina,2559793,24804,16450,10949,7257,4758,3260,2337,1732
16,New Jersey,2155400,8937,6843,5268,3971,2875,2155,1684,1362
17,Colorado,1301611,8443,5965,4381,3328,2592,2111,1769,1515
18,Maryland,996182,3906,3201,2637,2111,1607,1260,1023,854
19,Nevada,677345,3773,2670,1990,1469,1079,819,637,505
20,Tennessee,1987450,19121,12785,8888,6292,4469,3335,2569,2040
21,Hawaii,233640,2774,2179,1873,1677,1578,1514,1445,1378
22,Indiana,1674269,13297,12236,11946,11269,10194,9398,8566,7742
23,Kentucky,1258447,19329,13393,9466,6857,5047,3834,2966,2327
24,Minnesota,1404662,19601,15811,12941,10606,8591,7103,5906,4942
25,Oklahoma,1013287,7454,5651,4330,3269,2388,1823,1419,1123
26,Pennsylvania,2738475,20599,16074,12818,10262,8141,6653,5532,4670
27,South Carolina,1449637,11023,7427,5075,3422,2231,1525,1096,815
28,District of Columbia,133697,1303,1301,1259,1137,942,797,694,619
29,Kansas,762868,2537,2400,2206,1900,1524,1282,1095,947
30,Missouri,1392952,13472,10147,7743,5880,4392,3394,2685,2161
31,Vermont,110679,1416,1196,1071,996,952,933,912,887
32,Virginia,1622685,34639,30464,26981,24082,21145,18410,15916,13683
33,Connecticut,719327,5456,4987,4522,3927,3203,2675,2283,1981
34,Iowa,743773,6347,4707,3575,2665,2005,1552,1222,974
35,Louisiana,1157117,10132,8947,8036,7081,6004,5210,4487,3865
36,Ohio,2642330,13566,10379,7835,5524,3490,2328,1736,1348
37,Michigan,2343175,19201,16040,13440,11004,8674,7071,5912,5057
38,South Dakota,234961,1837,1620,1458,1286,1074,911,756,614
39,Arkansas,812948,8694,6808,5333,4099,3046,2335,1824,1450
40,Delaware,254719,1646,1373,1164,956,771,643,551,483
41,Mississippi,785528,7243,5065,3792,2965,2372,1971,1638,1372
42,New Mexico,507323,5739,4435,3558,2900,2361,1978,1661,1399
43,North Dakota,236553,2784,2304,1985,1732,1499,1327,1159,1005
44,Wyoming,154082,1521,1166,921,738,590,488,406,340
45,Alaska,235956,3075,2144,1585,1238,1012,854,724,618
46,Maine,209759,5173,4880,4689,4502,4339,4139,3868,3547
47,Alabama,1271455,10558,7647,5643,4150,2988,2218,1669,1277
48,Idaho,413372,6786,4807,3424,2471,1816,1356,1017,766
49,Montana,261722,3820,2980,2408,2007,1711,1494,1292,1105
50,Puerto Rico,471103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,15255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,42403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,481818,9905,8853,8139,7477,6732,6155,5552,4952
54,Northern Mariana Islands,8311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
