,State,418,423,430,437,444
0,Washington,5135,79,78,86,90
1,Illinois,23217,221,270,529,2355
2,California,56674,2226,1588,1483,1399
3,Arizona,16553,274,299,319,328
4,Massachusetts,16673,226,208,207,203
5,Wisconsin,7177,72,82,92,99
6,Texas,46519,1081,968,983,1006
7,Nebraska,2127,29,35,37,70
8,Utah,2027,49,35,37,39
9,Oregon,2324,35,39,39,40
10,Florida,32348,532,531,548,561
11,New York,49016,592,496,483,772
12,Rhode Island,2576,25,19,25,182
13,Georgia,18262,312,341,358,382
14,New Hampshire,1199,16,17,18,44
15,North Carolina,11709,187,199,207,211
16,New Jersey,23925,334,274,307,339
17,Colorado,6040,58,59,65,72
18,Maryland,8055,90,84,140,249
19,Nevada,5121,80,75,76,76
20,Tennessee,11638,73,94,137,572
21,Hawaii,450,7,7,7,7
22,Indiana,12864,118,124,149,824
23,Kentucky,5005,152,124,122,118
24,Minnesota,6815,117,99,114,141
25,Oklahoma,4701,165,113,118,122
26,Pennsylvania,24566,165,200,229,251
27,South Carolina,8878,146,144,144,144
28,District of Columbia,1042,NaN,NaN,NaN,NaN
29,Kansas,4791,40,61,74,142
30,Missouri,8661,128,183,221,243
31,Vermont,214,4,4,4,4
32,Virginia,10060,411,320,378,345
33,Connecticut,7788,46,47,59,95
34,Iowa,5642,88,91,98,104
35,Louisiana,9903,140,146,155,161
36,Ohio,17870,9,15,20,32
37,Michigan,16779,132,140,162,242
38,South Dakota,1912,15,18,21,24
39,Arkansas,5481,133,105,104,97
40,Delaware,1511,30,29,32,31
41,Mississippi,6903,105,118,128,137
42,New Mexico,3853,40,57,60,45
43,North Dakota,1488,10,9,19,83
44,Wyoming,691,9,9,13,15
45,Alaska,306,4,4,4,4
46,Maine,725,18,10,12,13
47,Alabama,10329,189,208,229,242
48,Idaho,1916,30,28,31,34
49,Montana,1393,12,15,17,19
50,Puerto Rico,2081,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,134,NaN,NaN,NaN,NaN
53,West Virginia,2531,65,57,53,54
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
