,State,446,451,458,465,472
0,Washington,5329,61,49,59,69
1,Illinois,23809,148,117,184,887
2,California,60495,786,608,607,609
3,Arizona,17086,119,105,111,115
4,Massachusetts,17406,54,68,79,87
5,Wisconsin,7383,43,48,56,60
6,Texas,49231,513,229,219,204
7,Nebraska,2221,18,37,37,71
8,Utah,2159,26,22,22,27
9,Oregon,2441,37,23,27,28
10,Florida,34056,240,181,195,197
11,New York,51204,412,211,186,189
12,Rhode Island,2638,11,30,29,30
13,Georgia,19523,293,269,294,313
14,New Hampshire,1257,9,10,10,11
15,North Carolina,12290,110,117,144,164
16,New Jersey,24896,232,164,174,183
17,Colorado,6157,32,32,35,37
18,Maryland,8470,107,58,40,158
19,Nevada,5332,55,49,47,47
20,Tennessee,12015,88,74,96,138
21,Hawaii,471,5,5,6,6
22,Indiana,13151,84,61,62,356
23,Kentucky,6257,88,66,67,66
24,Minnesota,7037,82,87,87,76
25,Oklahoma,6669,125,4296,5329,6859
26,Pennsylvania,25397,212,182,179,179
27,South Carolina,9276,94,73,74,71
28,District of Columbia,1084,NaN,NaN,NaN,NaN
29,Kansas,4887,34,15,18,20
30,Missouri,8887,33,26,32,36
31,Vermont,233,1,1,1,1
32,Virginia,10486,114,136,144,147
33,Connecticut,7957,45,25,29,43
34,Iowa,5857,66,77,55,63
35,Louisiana,10241,74,47,56,65
36,Ohio,18917,0,1,1,1
37,Michigan,17576,294,164,149,156
38,South Dakota,1947,15,10,11,12
39,Arkansas,5665,15,19,23,25
40,Delaware,1581,16,15,15,15
41,Mississippi,7096,40,36,37,38
42,New Mexico,3979,26,15,17,115
43,North Dakota,1502,3,7,11,27
44,Wyoming,701,3,5,3,6
45,Alaska,314,1,1,1,2
46,Maine,751,5,7,8,8
47,Alabama,10712,116,76,79,84
48,Idaho,1996,26,27,27,27
49,Montana,1524,61,26,27,28
50,Puerto Rico,2162,NaN,NaN,NaN,NaN
51,Virgin Islands,26,NaN,NaN,NaN,NaN
52,Guam,136,NaN,NaN,NaN,NaN
53,West Virginia,2745,57,25,23,24
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
