,State,432,437,444,451,458
0,Washington,5226,46,48,56,64
1,Illinois,23527,170,178,314,1575
2,California,59030,1364,1161,1120,1069
3,Arizona,16918,195,189,185,189
4,Massachusetts,17130,236,171,158,150
5,Wisconsin,7277,43,46,48,50
6,Texas,48134,544,411,382,361
7,Nebraska,2175,32,53,66,96
8,Utah,2114,42,30,29,38
9,Oregon,2375,15,21,25,30
10,Florida,33247,463,223,222,215
11,New York,50158,488,511,555,705
12,Rhode Island,2613,14,15,19,41
13,Georgia,18962,380,374,389,403
14,New Hampshire,1237,22,17,17,31
15,North Carolina,12085,207,197,203,208
16,New Jersey,24404,130,133,140,143
17,Colorado,6092,27,29,33,37
18,Maryland,8260,66,38,50,200
19,Nevada,5237,59,52,52,51
20,Tennessee,11866,90,73,73,318
21,Hawaii,462,7,8,8,8
22,Indiana,13028,54,42,37,1307
23,Kentucky,6042,652,167,189,212
24,Minnesota,6913,81,60,62,66
25,Oklahoma,4850,79,56,62,63
26,Pennsylvania,24991,191,184,184,185
27,South Carolina,9122,108,78,77,76
28,District of Columbia,1059,NaN,NaN,NaN,NaN
29,Kansas,4859,51,44,47,51
30,Missouri,8797,68,61,63,66
31,Vermont,225,5,2,2,2
32,Virginia,10219,117,124,130,137
33,Connecticut,7883,20,30,38,62
34,Iowa,5729,66,54,57,59
35,Louisiana,10122,109,61,73,83
36,Ohio,18609,1,1,1,5
37,Michigan,17056,143,150,153,203
38,South Dakota,1933,10,10,11,12
39,Arkansas,5601,64,32,34,34
40,Delaware,1552,20,16,17,18
41,Mississippi,7001,44,38,39,41
42,New Mexico,3925,33,20,53,69
43,North Dakota,1498,8,7,8,41
44,Wyoming,695,2,3,4,5
45,Alaska,313,3,3,4,4
46,Maine,736,5,8,10,10
47,Alabama,10526,99,89,89,92
48,Idaho,1957,12,11,14,16
49,Montana,1436,23,12,14,15
50,Puerto Rico,2112,NaN,NaN,NaN,NaN
51,Virgin Islands,26,NaN,NaN,NaN,NaN
52,Guam,134,NaN,NaN,NaN,NaN
53,West Virginia,2638,48,22,22,22
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
