,State,410,416,423,430,437
0,Washington,5041,67,59,53,46
1,Illinois,23015,250,247,226,216
2,California,54220,1877,1811,1669,1660
3,Arizona,16328,282,252,229,240
4,Massachusetts,16417,260,234,216,199
5,Wisconsin,7106,78,71,65,66
6,Texas,45315,1413,1420,1320,1247
7,Nebraska,2113,26,26,25,25
8,Utah,1976,39,38,35,33
9,Oregon,2296,46,40,35,30
10,Florida,31683,772,732,687,631
11,New York,48335,690,634,607,589
12,Rhode Island,2541,20,19,18,17
13,Georgia,17906,451,422,373,348
14,New Hampshire,1184,13,9,8,7
15,North Carolina,11502,205,192,172,153
16,New Jersey,23574,298,286,281,278
17,Colorado,5990,49,46,47,53
18,Maryland,7955,90,75,73,76
19,Nevada,5037,58,51,48,48
20,Tennessee,11547,133,127,130,135
21,Hawaii,444,3,2,2,2
22,Indiana,12737,130,116,109,107
23,Kentucky,4819,147,133,117,105
24,Minnesota,6618,62,66,62,61
25,Oklahoma,4534,72,75,69,69
26,Pennsylvania,24334,330,298,280,278
27,South Carolina,8754,191,166,141,128
28,District of Columbia,1030,8,8,8,7
29,Kansas,4768,47,41,32,23
30,Missouri,8506,110,91,82,80
31,Vermont,208,3,2,3,4
32,Virginia,9596,772,779,710,661
33,Connecticut,7704,66,60,54,55
34,Iowa,5558,88,78,72,70
35,Louisiana,9748,125,93,83,74
36,Ohio,17501,24,26,26,32
37,Michigan,16658,134,135,133,139
38,South Dakota,1900,11,10,10,10
39,Arkansas,5319,69,43,37,37
40,Delaware,1473,41,33,29,24
41,Mississippi,6808,88,81,74,70
42,New Mexico,3808,78,66,58,51
43,North Dakota,1479,2,1,2,2
44,Wyoming,682,2,2,1,1
45,Alaska,305,6,6,6,6
46,Maine,706,10,10,9,11
47,Alabama,10148,174,160,142,135
48,Idaho,1879,17,15,15,13
49,Montana,1381,19,19,19,20
50,Puerto Rico,2059,20,19,18,15
51,Virgin Islands,25,0,0,0,0
52,Guam,133,0,0,0,0
53,West Virginia,2325,19,16,15,14
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
