,State,466,472,479,486,493
0,Washington,5499,55,61,67,62
1,Illinois,24358,224,226,236,234
2,California,61939,519,452,429,392
3,Arizona,17344,84,84,88,84
4,Massachusetts,17621,67,63,61,53
5,Wisconsin,7567,65,75,77,77
6,Texas,50290,317,311,315,305
7,Nebraska,2245,6,6,6,4
8,Utah,2204,14,15,15,13
9,Oregon,2501,19,20,23,22
10,Florida,35268,414,415,415,396
11,New York,52358,339,310,265,225
12,Rhode Island,2671,8,7,8,7
13,Georgia,20212,188,183,180,172
14,New Hampshire,1305,11,13,13,11
15,North Carolina,12651,109,108,108,101
16,New Jersey,25600,185,174,152,133
17,Colorado,6304,58,65,71,67
18,Maryland,8776,95,89,85,78
19,Nevada,5464,25,27,28,23
20,Tennessee,12197,50,48,46,43
21,Hawaii,483,2,2,2,1
22,Indiana,13349,69,67,67,66
23,Kentucky,6517,55,58,58,57
24,Minnesota,7253,82,85,87,85
25,Oklahoma,6788,9,10,9,8
26,Pennsylvania,26237,269,267,268,257
27,South Carolina,9520,83,80,84,81
28,District of Columbia,1106,3,1,2,1
29,Kansas,4983,10,11,13,11
30,Missouri,9148,60,64,66,69
31,Vermont,247,0,0,1,0
32,Virginia,10791,87,77,75,65
33,Connecticut,8097,36,33,34,31
34,Iowa,5959,31,26,27,24
35,Louisiana,10382,32,33,32,30
36,Ohio,19284,51,60,62,57
37,Michigan,18893,389,382,372,344
38,South Dakota,1967,3,4,4,2
39,Arkansas,5743,18,19,19,16
40,Delaware,1626,7,8,8,6
41,Mississippi,7199,13,12,12,10
42,New Mexico,4067,19,20,19,19
43,North Dakota,1525,4,4,5,3
44,Wyoming,707,0,0,1,1
45,Alaska,347,3,4,4,3
46,Maine,789,10,12,12,11
47,Alabama,10913,43,42,39,34
48,Idaho,2046,7,8,9,7
49,Montana,1574,6,5,6,5
50,Puerto Rico,2315,41,40,40,35
51,Virgin Islands,27,0,0,0,0
52,Guam,136,0,0,0,0
53,West Virginia,2686,26,21,21,18
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
