,Region,823,829,836,843,850
0,Belgium,154,154,154,154,154
1,Bulgaria,70,70,70,70,70
2,Czechia,93,93,93,93,93
3,Denmark,87,87,87,87,87
4,Germany,1232,1232,1232,1232,1232
5,Estonia,15,15,15,15,15
6,Ireland,64,64,64,64,64
7,Greece,279,279,279,279,279
8,Spain,804,804,804,804,804
9,France,903,903,903,903,903
10,Croatia,47,47,47,47,47
11,Italy,1001,1001,1001,1001,1001
12,Cyprus,18,18,18,18,18
13,Latvia,28,28,28,28,28
14,Lithuania,45,45,45,45,45
15,Luxembourg,4,4,4,4,4
16,Hungary,183,183,183,183,183
17,Malta,15,15,15,15,15
18,Netherlands,52,52,52,52,52
19,Austria,1627,1627,1627,1627,1627
20,Poland,110,110,110,110,110
21,Portugal,169,169,169,169,169
22,Romania,90,90,90,90,90
23,Slovenia,21,21,21,21,21
24,Slovakia,98,98,98,98,98
25,Finland,121,121,121,121,121
26,Sweden,84,84,84,84,84
27,United Kingdom,1971,1971,1971,1971,1971
28,Iceland,4,4,4,4,4
29,Liechtenstein,1,1,1,1,1
30,Norway,88,88,88,88,88
31,Switzerland,29,29,29,29,29
