,Region,529,535,542,549,556
0,Belgium,25,25,25,25,25
1,Bulgaria,57,57,57,57,57
2,Czechia,12,12,12,12,12
3,Denmark,5,5,5,5,5
4,Germany,271,271,271,271,271
5,Estonia,0,0,0,0,0
6,Ireland,11,11,11,11,11
7,Greece,61,61,61,61,61
8,Spain,132,132,132,132,132
9,France,193,193,193,193,193
10,Croatia,18,18,18,18,18
11,Italy,177,177,177,177,177
12,Cyprus,5,5,5,5,5
13,Latvia,25,25,25,25,25
14,Lithuania,10,10,10,10,10
15,Luxembourg,0,0,0,0,0
16,Hungary,12,12,12,12,12
17,Malta,0,0,0,0,0
18,Netherlands,15,15,15,15,15
19,Austria,9,9,9,9,9
20,Poland,105,105,105,105,105
21,Portugal,28,28,28,28,28
22,Romania,675,675,675,675,675
23,Slovenia,0,0,0,0,0
24,Slovakia,8,8,8,8,8
25,Finland,4,4,4,4,4
26,Sweden,12,12,12,12,12
27,United Kingdom,122,122,122,122,122
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,2,2,2,2,2
31,Switzerland,12,12,12,12,12
