,Region,508,514,521,528,535
0,Belgium,55,55,55,55,55
1,Bulgaria,80,80,80,80,80
2,Czechia,66,66,66,66,66
3,Denmark,7,7,7,7,7
4,Germany,600,600,600,600,600
5,Estonia,3,3,3,3,3
6,Ireland,0,0,0,0,0
7,Greece,142,142,142,142,142
8,Spain,305,305,305,305,305
9,France,393,393,393,393,393
10,Croatia,46,46,46,46,46
11,Italy,479,479,479,479,479
12,Cyprus,10,10,10,10,10
13,Latvia,43,43,43,43,43
14,Lithuania,32,32,32,32,32
15,Luxembourg,0,0,0,0,0
16,Hungary,50,50,50,50,50
17,Malta,0,0,0,0,0
18,Netherlands,35,35,35,35,35
19,Austria,22,22,22,22,22
20,Poland,421,421,421,421,421
21,Portugal,13,13,13,13,13
22,Romania,1019,1019,1019,1019,1019
23,Slovenia,16,16,16,16,16
24,Slovakia,35,35,35,35,35
25,Finland,5,5,5,5,5
26,Sweden,51,51,51,51,51
27,United Kingdom,65,65,65,65,65
28,Iceland,0,0,0,0,0
29,Liechtenstein,1,1,1,1,1
30,Norway,4,4,4,4,4
31,Switzerland,27,27,27,27,27
