,Region,753,759,766,773,780
0,Belgium,397,397,397,397,397
1,Bulgaria,634,634,634,634,634
2,Czechia,371,371,371,371,371
3,Denmark,191,191,191,191,191
4,Germany,1210,1210,1210,1210,1210
5,Estonia,54,54,54,54,54
6,Ireland,63,63,63,63,63
7,Greece,660,660,660,660,660
8,Spain,1955,1955,1955,1955,1955
9,France,2301,2301,2301,2301,2301
10,Croatia,336,336,336,336,336
11,Italy,2244,2244,2244,2244,2244
12,Cyprus,40,40,40,40,40
13,Latvia,73,73,73,73,73
14,Lithuania,128,128,128,128,128
15,Luxembourg,11,11,11,11,11
16,Hungary,619,619,619,619,619
17,Malta,20,20,20,20,20
18,Netherlands,81,81,81,81,81
19,Austria,140,140,140,140,140
20,Poland,1523,1523,1523,1523,1523
21,Portugal,308,308,308,308,308
22,Romania,959,959,959,959,959
23,Slovenia,106,106,106,106,106
24,Slovakia,137,137,137,137,137
25,Finland,112,112,112,112,112
26,Sweden,321,321,321,321,321
27,United Kingdom,1272,1272,1272,1272,1272
28,Iceland,5,5,5,5,5
29,Liechtenstein,0,0,0,0,0
30,Norway,46,46,46,46,46
31,Switzerland,150,150,150,150,150
