,Region,599,605,612,619,626
0,Belgium,57,57,57,57,57
1,Bulgaria,407,407,407,407,407
2,Czechia,7,7,7,7,7
3,Denmark,21,21,21,21,21
4,Germany,265,265,265,265,265
5,Estonia,11,11,11,11,11
6,Ireland,43,43,43,43,43
7,Greece,283,283,283,283,283
8,Spain,495,495,495,495,495
9,France,723,723,723,723,723
10,Croatia,70,70,70,70,70
11,Italy,404,404,404,404,404
12,Cyprus,13,13,13,13,13
13,Latvia,24,24,24,24,24
14,Lithuania,81,81,81,81,81
15,Luxembourg,4,4,4,4,4
16,Hungary,25,25,25,25,25
17,Malta,5,5,5,5,5
18,Netherlands,41,41,41,41,41
19,Austria,46,46,46,46,46
20,Poland,46,46,46,46,46
21,Portugal,63,63,63,63,63
22,Romania,301,301,301,301,301
23,Slovenia,14,14,14,14,14
24,Slovakia,9,9,9,9,9
25,Finland,8,8,8,8,8
26,Sweden,11,11,11,11,11
27,United Kingdom,972,972,972,972,972
28,Iceland,0,0,0,0,0
29,Liechtenstein,1,1,1,1,1
30,Norway,5,5,5,5,5
31,Switzerland,25,25,25,25,25
