,Region,480,486,493,500,507
0,Belgium,158,158,158,158,158
1,Bulgaria,330,330,330,330,330
2,Czechia,234,234,234,234,234
3,Denmark,5,5,5,5,5
4,Germany,1322,1322,1322,1322,1322
5,Estonia,21,21,21,21,21
6,Ireland,20,20,20,20,20
7,Greece,386,386,386,386,386
8,Spain,547,547,547,547,547
9,France,1224,1224,1224,1224,1224
10,Croatia,239,239,239,239,239
11,Italy,1323,1323,1323,1323,1323
12,Cyprus,10,10,10,10,10
13,Latvia,54,54,54,54,54
14,Lithuania,69,69,69,69,69
15,Luxembourg,5,5,5,5,5
16,Hungary,573,573,573,573,573
17,Malta,0,0,0,0,0
18,Netherlands,135,135,135,135,135
19,Austria,92,92,92,92,92
20,Poland,1652,1652,1652,1652,1652
21,Portugal,15,15,15,15,15
22,Romania,557,557,557,557,557
23,Slovenia,31,31,31,31,31
24,Slovakia,205,205,205,205,205
25,Finland,9,9,9,9,9
26,Sweden,102,102,102,102,102
27,United Kingdom,76,76,76,76,76
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,7,7,7,7,7
31,Switzerland,25,25,25,25,25
