,Region,571,577,584,591,598
0,Belgium,19,19,19,19,19
1,Bulgaria,89,89,89,89,89
2,Czechia,10,10,10,10,10
3,Denmark,8,8,8,8,8
4,Germany,87,87,87,87,87
5,Estonia,2,2,2,2,2
6,Ireland,15,15,15,15,15
7,Greece,143,143,143,143,143
8,Spain,464,464,464,464,464
9,France,466,466,466,466,466
10,Croatia,11,11,11,11,11
11,Italy,212,212,212,212,212
12,Cyprus,15,15,15,15,15
13,Latvia,2,2,2,2,2
14,Lithuania,24,24,24,24,24
15,Luxembourg,4,4,4,4,4
16,Hungary,5,5,5,5,5
17,Malta,4,4,4,4,4
18,Netherlands,55,55,55,55,55
19,Austria,6,6,6,6,6
20,Poland,14,14,14,14,14
21,Portugal,95,95,95,95,95
22,Romania,32,32,32,32,32
23,Slovenia,0,0,0,0,0
24,Slovakia,3,3,3,3,3
25,Finland,12,12,12,12,12
26,Sweden,1,1,1,1,1
27,United Kingdom,639,639,639,639,639
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,4,4,4,4,4
31,Switzerland,10,10,10,10,10
