,Region,683,689,696,703,710
0,Belgium,327,327,327,327,327
1,Bulgaria,751,751,751,751,751
2,Czechia,736,736,736,736,736
3,Denmark,74,74,74,74,74
4,Germany,2164,2164,2164,2164,2164
5,Estonia,32,32,32,32,32
6,Ireland,55,55,55,55,55
7,Greece,636,636,636,636,636
8,Spain,204,204,204,204,204
9,France,645,645,645,645,645
10,Croatia,459,459,459,459,459
11,Italy,521,521,521,521,521
12,Cyprus,10,10,10,10,10
13,Latvia,121,121,121,121,121
14,Lithuania,155,155,155,155,155
15,Luxembourg,14,14,14,14,14
16,Hungary,1256,1256,1256,1256,1256
17,Malta,0,0,0,0,0
18,Netherlands,352,352,352,352,352
19,Austria,408,408,408,408,408
20,Poland,2638,2638,2638,2638,2638
21,Portugal,120,120,120,120,120
22,Romania,824,824,824,824,824
23,Slovenia,115,115,115,115,115
24,Slovakia,552,552,552,552,552
25,Finland,51,51,51,51,51
26,Sweden,25,25,25,25,25
27,United Kingdom,837,837,837,837,837
28,Iceland,0,0,0,0,0
29,Liechtenstein,1,1,1,1,1
30,Norway,43,43,43,43,43
31,Switzerland,120,120,120,120,120
