,Region,718,724,731,738,745
0,Belgium,128,128,128,128,128
1,Bulgaria,529,529,529,529,529
2,Czechia,371,371,371,371,371
3,Denmark,99,99,99,99,99
4,Germany,1872,1872,1872,1872,1872
5,Estonia,17,17,17,17,17
6,Ireland,40,40,40,40,40
7,Greece,484,484,484,484,484
8,Spain,529,529,529,529,529
9,France,1497,1497,1497,1497,1497
10,Croatia,269,269,269,269,269
11,Italy,1392,1392,1392,1392,1392
12,Cyprus,18,18,18,18,18
13,Latvia,79,79,79,79,79
14,Lithuania,123,123,123,123,123
15,Luxembourg,7,7,7,7,7
16,Hungary,594,594,594,594,594
17,Malta,8,8,8,8,8
18,Netherlands,128,128,128,128,128
19,Austria,96,96,96,96,96
20,Poland,2150,2150,2150,2150,2150
21,Portugal,123,123,123,123,123
22,Romania,215,215,215,215,215
23,Slovenia,52,52,52,52,52
24,Slovakia,261,261,261,261,261
25,Finland,74,74,74,74,74
26,Sweden,67,67,67,67,67
27,United Kingdom,1310,1310,1310,1310,1310
28,Iceland,2,2,2,2,2
29,Liechtenstein,2,2,2,2,2
30,Norway,45,45,45,45,45
31,Switzerland,122,122,122,122,122
