,Region,697,703,710,717,724
0,Belgium,391,391,391,391,391
1,Bulgaria,546,546,546,546,546
2,Czechia,772,772,772,772,772
3,Denmark,62,62,62,62,62
4,Germany,2598,2598,2598,2598,2598
5,Estonia,32,32,32,32,32
6,Ireland,47,47,47,47,47
7,Greece,643,643,643,643,643
8,Spain,327,327,327,327,327
9,France,1062,1062,1062,1062,1062
10,Croatia,362,362,362,362,362
11,Italy,810,810,810,810,810
12,Cyprus,10,10,10,10,10
13,Latvia,69,69,69,69,69
14,Lithuania,145,145,145,145,145
15,Luxembourg,8,8,8,8,8
16,Hungary,1101,1101,1101,1101,1101
17,Malta,1,1,1,1,1
18,Netherlands,361,361,361,361,361
19,Austria,317,317,317,317,317
20,Poland,3006,3006,3006,3006,3006
21,Portugal,120,120,120,120,120
22,Romania,500,500,500,500,500
23,Slovenia,88,88,88,88,88
24,Slovakia,660,660,660,660,660
25,Finland,33,33,33,33,33
26,Sweden,40,40,40,40,40
27,United Kingdom,783,783,783,783,783
28,Iceland,1,1,1,1,1
29,Liechtenstein,1,1,1,1,1
30,Norway,68,68,68,68,68
31,Switzerland,164,164,164,164,164
