,Region,452,458,465,472,479
0,Belgium,290,290,290,290,290
1,Bulgaria,787,787,787,787,787
2,Czechia,662,662,662,662,662
3,Denmark,13,13,13,13,13
4,Germany,1569,1569,1569,1569,1569
5,Estonia,62,62,62,62,62
6,Ireland,52,52,52,52,52
7,Greece,564,564,564,564,564
8,Spain,653,653,653,653,653
9,France,2539,2539,2539,2539,2539
10,Croatia,254,254,254,254,254
11,Italy,2753,2753,2753,2753,2753
12,Cyprus,16,16,16,16,16
13,Latvia,62,62,62,62,62
14,Lithuania,80,80,80,80,80
15,Luxembourg,22,22,22,22,22
16,Hungary,1768,1768,1768,1768,1768
17,Malta,7,7,7,7,7
18,Netherlands,175,175,175,175,175
19,Austria,208,208,208,208,208
20,Poland,3649,3649,3649,3649,3649
21,Portugal,32,32,32,32,32
22,Romania,1066,1066,1066,1066,1066
23,Slovenia,41,41,41,41,41
24,Slovakia,556,556,556,556,556
25,Finland,19,19,19,19,19
26,Sweden,167,167,167,167,167
27,United Kingdom,184,184,184,184,184
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,24,24,24,24,24
31,Switzerland,53,53,53,53,53
