,Region,767,773,780,787,794
0,Belgium,201,201,201,201,201
1,Bulgaria,440,440,440,440,440
2,Czechia,366,366,366,366,366
3,Denmark,280,280,280,280,280
4,Germany,1411,1411,1411,1411,1411
5,Estonia,63,63,63,63,63
6,Ireland,58,58,58,58,58
7,Greece,458,458,458,458,458
8,Spain,1412,1412,1412,1412,1412
9,France,1553,1553,1553,1553,1553
10,Croatia,215,215,215,215,215
11,Italy,1571,1571,1571,1571,1571
12,Cyprus,31,31,31,31,31
13,Latvia,122,122,122,122,122
14,Lithuania,159,159,159,159,159
15,Luxembourg,5,5,5,5,5
16,Hungary,686,686,686,686,686
17,Malta,8,8,8,8,8
18,Netherlands,52,52,52,52,52
19,Austria,206,206,206,206,206
20,Poland,1499,1499,1499,1499,1499
21,Portugal,208,208,208,208,208
22,Romania,814,814,814,814,814
23,Slovenia,89,89,89,89,89
24,Slovakia,213,213,213,213,213
25,Finland,87,87,87,87,87
26,Sweden,290,290,290,290,290
27,United Kingdom,649,649,649,649,649
28,Iceland,3,3,3,3,3
29,Liechtenstein,3,3,3,3,3
30,Norway,50,50,50,50,50
31,Switzerland,64,64,64,64,64
