,Region,739,745,752,759,766
0,Belgium,177,177,177,177,177
1,Bulgaria,496,496,496,496,496
2,Czechia,150,150,150,150,150
3,Denmark,132,132,132,132,132
4,Germany,1039,1039,1039,1039,1039
5,Estonia,31,31,31,31,31
6,Ireland,49,49,49,49,49
7,Greece,737,737,737,737,737
8,Spain,1225,1225,1225,1225,1225
9,France,1956,1956,1956,1956,1956
10,Croatia,370,370,370,370,370
11,Italy,2626,2626,2626,2626,2626
12,Cyprus,19,19,19,19,19
13,Latvia,73,73,73,73,73
14,Lithuania,102,102,102,102,102
15,Luxembourg,5,5,5,5,5
16,Hungary,407,407,407,407,407
17,Malta,15,15,15,15,15
18,Netherlands,77,77,77,77,77
19,Austria,100,100,100,100,100
20,Poland,1317,1317,1317,1317,1317
21,Portugal,287,287,287,287,287
22,Romania,437,437,437,437,437
23,Slovenia,85,85,85,85,85
24,Slovakia,174,174,174,174,174
25,Finland,48,48,48,48,48
26,Sweden,181,181,181,181,181
27,United Kingdom,1848,1848,1848,1848,1848
28,Iceland,2,2,2,2,2
29,Liechtenstein,0,0,0,0,0
30,Norway,25,25,25,25,25
31,Switzerland,98,98,98,98,98
