,Region,445,451,458,465,472
0,Belgium,298,298,298,298,298
1,Bulgaria,844,844,844,844,844
2,Czechia,867,867,867,867,867
3,Denmark,11,11,11,11,11
4,Germany,1392,1392,1392,1392,1392
5,Estonia,89,89,89,89,89
6,Ireland,68,68,68,68,68
7,Greece,531,531,531,531,531
8,Spain,630,630,630,630,630
9,France,1774,1774,1774,1774,1774
10,Croatia,244,244,244,244,244
11,Italy,3219,3219,3219,3219,3219
12,Cyprus,11,11,11,11,11
13,Latvia,63,63,63,63,63
14,Lithuania,69,69,69,69,69
15,Luxembourg,13,13,13,13,13
16,Hungary,1707,1707,1707,1707,1707
17,Malta,5,5,5,5,5
18,Netherlands,173,173,173,173,173
19,Austria,228,228,228,228,228
20,Poland,3439,3439,3439,3439,3439
21,Portugal,35,35,35,35,35
22,Romania,1033,1033,1033,1033,1033
23,Slovenia,44,44,44,44,44
24,Slovakia,539,539,539,539,539
25,Finland,22,22,22,22,22
26,Sweden,123,123,123,123,123
27,United Kingdom,256,256,256,256,256
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,11,11,11,11,11
31,Switzerland,101,101,101,101,101
