,Region,816,822,829,836,843
0,Belgium,168,168,168,168,168
1,Bulgaria,84,84,84,84,84
2,Czechia,110,110,110,110,110
3,Denmark,89,89,89,89,89
4,Germany,1225,1225,1225,1225,1225
5,Estonia,22,22,22,22,22
6,Ireland,69,69,69,69,69
7,Greece,458,458,458,458,458
8,Spain,0,0,0,0,0
9,France,869,869,869,869,869
10,Croatia,50,50,50,50,50
11,Italy,939,939,939,939,939
12,Cyprus,11,11,11,11,11
13,Latvia,36,36,36,36,36
14,Lithuania,49,49,49,49,49
15,Luxembourg,9,9,9,9,9
16,Hungary,144,144,144,144,144
17,Malta,11,11,11,11,11
18,Netherlands,78,78,78,78,78
19,Austria,194,194,194,194,194
20,Poland,203,203,203,203,203
21,Portugal,119,119,119,119,119
22,Romania,130,130,130,130,130
23,Slovenia,22,22,22,22,22
24,Slovakia,168,168,168,168,168
25,Finland,183,183,183,183,183
26,Sweden,99,99,99,99,99
27,United Kingdom,1647,1647,1647,1647,1647
28,Iceland,5,5,5,5,5
29,Liechtenstein,0,0,0,0,0
30,Norway,116,116,116,116,116
31,Switzerland,40,40,40,40,40
