,Region,634,640,647,654,661
0,Belgium,72,72,72,72,72
1,Bulgaria,618,618,618,618,618
2,Czechia,44,44,44,44,44
3,Denmark,16,16,16,16,16
4,Germany,419,419,419,419,419
5,Estonia,32,32,32,32,32
6,Ireland,26,26,26,26,26
7,Greece,240,240,240,240,240
8,Spain,196,196,196,196,196
9,France,256,256,256,256,256
10,Croatia,124,124,124,124,124
11,Italy,240,240,240,240,240
12,Cyprus,4,4,4,4,4
13,Latvia,89,89,89,89,89
14,Lithuania,208,208,208,208,208
15,Luxembourg,3,3,3,3,3
16,Hungary,76,76,76,76,76
17,Malta,0,0,0,0,0
18,Netherlands,50,50,50,50,50
19,Austria,71,71,71,71,71
20,Poland,243,243,243,243,243
21,Portugal,56,56,56,56,56
22,Romania,2361,2361,2361,2361,2361
23,Slovenia,25,25,25,25,25
24,Slovakia,115,115,115,115,115
25,Finland,20,20,20,20,20
26,Sweden,51,51,51,51,51
27,United Kingdom,858,858,858,858,858
28,Iceland,0,0,0,0,0
29,Liechtenstein,2,2,2,2,2
30,Norway,13,13,13,13,13
31,Switzerland,36,36,36,36,36
