,Region,592,598,605,612,619
0,Belgium,37,37,37,37,37
1,Bulgaria,384,384,384,384,384
2,Czechia,4,4,4,4,4
3,Denmark,10,10,10,10,10
4,Germany,214,214,214,214,214
5,Estonia,12,12,12,12,12
6,Ireland,20,20,20,20,20
7,Greece,305,305,305,305,305
8,Spain,795,795,795,795,795
9,France,774,774,774,774,774
10,Croatia,45,45,45,45,45
11,Italy,422,422,422,422,422
12,Cyprus,16,16,16,16,16
13,Latvia,12,12,12,12,12
14,Lithuania,68,68,68,68,68
15,Luxembourg,0,0,0,0,0
16,Hungary,4,4,4,4,4
17,Malta,4,4,4,4,4
18,Netherlands,68,68,68,68,68
19,Austria,12,12,12,12,12
20,Poland,39,39,39,39,39
21,Portugal,77,77,77,77,77
22,Romania,161,161,161,161,161
23,Slovenia,7,7,7,7,7
24,Slovakia,1,1,1,1,1
25,Finland,15,15,15,15,15
26,Sweden,7,7,7,7,7
27,United Kingdom,793,793,793,793,793
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,8,8,8,8,8
31,Switzerland,44,44,44,44,44
