,Region,774,780,787,794,801
0,Belgium,138,138,138,138,138
1,Bulgaria,350,350,350,350,350
2,Czechia,323,323,323,323,323
3,Denmark,288,288,288,288,288
4,Germany,1418,1418,1418,1418,1418
5,Estonia,65,65,65,65,65
6,Ireland,56,56,56,56,56
7,Greece,409,409,409,409,409
8,Spain,1003,1003,1003,1003,1003
9,France,1147,1147,1147,1147,1147
10,Croatia,184,184,184,184,184
11,Italy,1327,1327,1327,1327,1327
12,Cyprus,23,23,23,23,23
13,Latvia,121,121,121,121,121
14,Lithuania,102,102,102,102,102
15,Luxembourg,8,8,8,8,8
16,Hungary,534,534,534,534,534
17,Malta,4,4,4,4,4
18,Netherlands,116,116,116,116,116
19,Austria,221,221,221,221,221
20,Poland,1229,1229,1229,1229,1229
21,Portugal,160,160,160,160,160
22,Romania,608,608,608,608,608
23,Slovenia,71,71,71,71,71
24,Slovakia,234,234,234,234,234
25,Finland,23,23,23,23,23
26,Sweden,370,370,370,370,370
27,United Kingdom,785,785,785,785,785
28,Iceland,7,7,7,7,7
29,Liechtenstein,0,0,0,0,0
30,Norway,66,66,66,66,66
31,Switzerland,93,93,93,93,93
