,Region,585,591,598,605,612
0,Belgium,40,40,40,40,40
1,Bulgaria,256,256,256,256,256
2,Czechia,17,17,17,17,17
3,Denmark,14,14,14,14,14
4,Germany,159,159,159,159,159
5,Estonia,8,8,8,8,8
6,Ireland,18,18,18,18,18
7,Greece,230,230,230,230,230
8,Spain,864,864,864,864,864
9,France,865,865,865,865,865
10,Croatia,24,24,24,24,24
11,Italy,342,342,342,342,342
12,Cyprus,16,16,16,16,16
13,Latvia,4,4,4,4,4
14,Lithuania,52,52,52,52,52
15,Luxembourg,0,0,0,0,0
16,Hungary,11,11,11,11,11
17,Malta,4,4,4,4,4
18,Netherlands,67,67,67,67,67
19,Austria,19,19,19,19,19
20,Poland,24,24,24,24,24
21,Portugal,82,82,82,82,82
22,Romania,116,116,116,116,116
23,Slovenia,8,8,8,8,8
24,Slovakia,1,1,1,1,1
25,Finland,10,10,10,10,10
26,Sweden,17,17,17,17,17
27,United Kingdom,802,802,802,802,802
28,Iceland,3,3,3,3,3
29,Liechtenstein,0,0,0,0,0
30,Norway,3,3,3,3,3
31,Switzerland,24,24,24,24,24
