,Region,459,465,472,479,486
0,Belgium,272,272,272,272,272
1,Bulgaria,721,721,721,721,721
2,Czechia,524,524,524,524,524
3,Denmark,22,22,22,22,22
4,Germany,1639,1639,1639,1639,1639
5,Estonia,55,55,55,55,55
6,Ireland,37,37,37,37,37
7,Greece,553,553,553,553,553
8,Spain,610,610,610,610,610
9,France,2120,2120,2120,2120,2120
10,Croatia,292,292,292,292,292
11,Italy,2345,2345,2345,2345,2345
12,Cyprus,10,10,10,10,10
13,Latvia,53,53,53,53,53
14,Lithuania,90,90,90,90,90
15,Luxembourg,5,5,5,5,5
16,Hungary,1441,1441,1441,1441,1441
17,Malta,3,3,3,3,3
18,Netherlands,155,155,155,155,155
19,Austria,200,200,200,200,200
20,Poland,3397,3397,3397,3397,3397
21,Portugal,17,17,17,17,17
22,Romania,1195,1195,1195,1195,1195
23,Slovenia,50,50,50,50,50
24,Slovakia,415,415,415,415,415
25,Finland,16,16,16,16,16
26,Sweden,135,135,135,135,135
27,United Kingdom,162,162,162,162,162
28,Iceland,0,0,0,0,0
29,Liechtenstein,1,1,1,1,1
30,Norway,28,28,28,28,28
31,Switzerland,89,89,89,89,89
