,Region,557,563,570,577,584
0,Belgium,21,21,21,21,21
1,Bulgaria,21,21,21,21,21
2,Czechia,17,17,17,17,17
3,Denmark,8,8,8,8,8
4,Germany,132,132,132,132,132
5,Estonia,1,1,1,1,1
6,Ireland,9,9,9,9,9
7,Greece,76,76,76,76,76
8,Spain,265,265,265,265,265
9,France,267,267,267,267,267
10,Croatia,18,18,18,18,18
11,Italy,119,119,119,119,119
12,Cyprus,21,21,21,21,21
13,Latvia,6,6,6,6,6
14,Lithuania,6,6,6,6,6
15,Luxembourg,1,1,1,1,1
16,Hungary,6,6,6,6,6
17,Malta,2,2,2,2,2
18,Netherlands,31,31,31,31,31
19,Austria,7,7,7,7,7
20,Poland,19,19,19,19,19
21,Portugal,77,77,77,77,77
22,Romania,18,18,18,18,18
23,Slovenia,1,1,1,1,1
24,Slovakia,6,6,6,6,6
25,Finland,5,5,5,5,5
26,Sweden,4,4,4,4,4
27,United Kingdom,568,568,568,568,568
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,0,0,0,0,0
31,Switzerland,9,9,9,9,9
