,Region,473,479,486,493,500
0,Belgium,253,253,253,253,253
1,Bulgaria,458,458,458,458,458
2,Czechia,331,331,331,331,331
3,Denmark,8,8,8,8,8
4,Germany,1582,1582,1582,1582,1582
5,Estonia,29,29,29,29,29
6,Ireland,13,13,13,13,13
7,Greece,525,525,525,525,525
8,Spain,576,576,576,576,576
9,France,1571,1571,1571,1571,1571
10,Croatia,294,294,294,294,294
11,Italy,1661,1661,1661,1661,1661
12,Cyprus,22,22,22,22,22
13,Latvia,69,69,69,69,69
14,Lithuania,87,87,87,87,87
15,Luxembourg,5,5,5,5,5
16,Hungary,803,803,803,803,803
17,Malta,2,2,2,2,2
18,Netherlands,157,157,157,157,157
19,Austria,141,141,141,141,141
20,Poland,1942,1942,1942,1942,1942
21,Portugal,15,15,15,15,15
22,Romania,709,709,709,709,709
23,Slovenia,28,28,28,28,28
24,Slovakia,258,258,258,258,258
25,Finland,8,8,8,8,8
26,Sweden,125,125,125,125,125
27,United Kingdom,81,81,81,81,81
28,Iceland,0,0,0,0,0
29,Liechtenstein,1,1,1,1,1
30,Norway,11,11,11,11,11
31,Switzerland,71,71,71,71,71
