,Region,746,752,759,766,773
0,Belgium,270,270,270,270,270
1,Bulgaria,610,610,610,610,610
2,Czechia,265,265,265,265,265
3,Denmark,146,146,146,146,146
4,Germany,981,981,981,981,981
5,Estonia,23,23,23,23,23
6,Ireland,92,92,92,92,92
7,Greece,722,722,722,722,722
8,Spain,1074,1074,1074,1074,1074
9,France,1925,1925,1925,1925,1925
10,Croatia,360,360,360,360,360
11,Italy,2622,2622,2622,2622,2622
12,Cyprus,14,14,14,14,14
13,Latvia,83,83,83,83,83
14,Lithuania,126,126,126,126,126
15,Luxembourg,10,10,10,10,10
16,Hungary,512,512,512,512,512
17,Malta,22,22,22,22,22
18,Netherlands,83,83,83,83,83
19,Austria,141,141,141,141,141
20,Poland,1436,1436,1436,1436,1436
21,Portugal,366,366,366,366,366
22,Romania,658,658,658,658,658
23,Slovenia,118,118,118,118,118
24,Slovakia,141,141,141,141,141
25,Finland,116,116,116,116,116
26,Sweden,325,325,325,325,325
27,United Kingdom,2634,2634,2634,2634,2634
28,Iceland,3,3,3,3,3
29,Liechtenstein,1,1,1,1,1
30,Norway,28,28,28,28,28
31,Switzerland,102,102,102,102,102
