,Region,494,500,507,514,521
0,Belgium,98,98,98,98,98
1,Bulgaria,166,166,166,166,166
2,Czechia,84,84,84,84,84
3,Denmark,8,8,8,8,8
4,Germany,1002,1002,1002,1002,1002
5,Estonia,11,11,11,11,11
6,Ireland,0,0,0,0,0
7,Greece,282,282,282,282,282
8,Spain,285,285,285,285,285
9,France,805,805,805,805,805
10,Croatia,111,111,111,111,111
11,Italy,821,821,821,821,821
12,Cyprus,6,6,6,6,6
13,Latvia,44,44,44,44,44
14,Lithuania,72,72,72,72,72
15,Luxembourg,4,4,4,4,4
16,Hungary,209,209,209,209,209
17,Malta,2,2,2,2,2
18,Netherlands,78,78,78,78,78
19,Austria,50,50,50,50,50
20,Poland,810,810,810,810,810
21,Portugal,6,6,6,6,6
22,Romania,335,335,335,335,335
23,Slovenia,21,21,21,21,21
24,Slovakia,47,47,47,47,47
25,Finland,16,16,16,16,16
26,Sweden,85,85,85,85,85
27,United Kingdom,60,60,60,60,60
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,2,2,2,2,2
31,Switzerland,30,30,30,30,30
