,Region,410,416,423,430,437
0,Belgium,188,188,188,188,188
1,Bulgaria,426,426,426,426,426
2,Czechia,1364,1364,1364,1364,1364
3,Denmark,19,19,19,19,19
4,Germany,1859,1859,1859,1859,1859
5,Estonia,60,60,60,60,60
6,Ireland,106,106,106,106,106
7,Greece,237,237,237,237,237
8,Spain,1996,1996,1996,1996,1996
9,France,2139,2139,2139,2139,2139
10,Croatia,74,74,74,74,74
11,Italy,2071,2071,2071,2071,2071
12,Cyprus,1,1,1,1,1
13,Latvia,73,73,73,73,73
14,Lithuania,87,87,87,87,87
15,Luxembourg,15,15,15,15,15
16,Hungary,863,863,863,863,863
17,Malta,16,16,16,16,16
18,Netherlands,263,263,263,263,263
19,Austria,156,156,156,156,156
20,Poland,1503,1503,1503,1503,1503
21,Portugal,236,236,236,236,236
22,Romania,567,567,567,567,567
23,Slovenia,52,52,52,52,52
24,Slovakia,664,664,664,664,664
25,Finland,25,25,25,25,25
26,Sweden,177,177,177,177,177
27,United Kingdom,1715,1715,1715,1715,1715
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,10,10,10,10,10
31,Switzerland,80,80,80,80,80
