,Region,676,682,689,696,703
0,Belgium,272,272,272,272,272
1,Bulgaria,848,848,848,848,848
2,Czechia,850,850,850,850,850
3,Denmark,63,63,63,63,63
4,Germany,1830,1830,1830,1830,1830
5,Estonia,56,56,56,56,56
6,Ireland,43,43,43,43,43
7,Greece,646,646,646,646,646
8,Spain,145,145,145,145,145
9,France,447,447,447,447,447
10,Croatia,456,456,456,456,456
11,Italy,497,497,497,497,497
12,Cyprus,1,1,1,1,1
13,Latvia,196,196,196,196,196
14,Lithuania,171,171,171,171,171
15,Luxembourg,4,4,4,4,4
16,Hungary,1086,1086,1086,1086,1086
17,Malta,5,5,5,5,5
18,Netherlands,355,355,355,355,355
19,Austria,373,373,373,373,373
20,Poland,2215,2215,2215,2215,2215
21,Portugal,96,96,96,96,96
22,Romania,1316,1316,1316,1316,1316
23,Slovenia,125,125,125,125,125
24,Slovakia,413,413,413,413,413
25,Finland,60,60,60,60,60
26,Sweden,35,35,35,35,35
27,United Kingdom,849,849,849,849,849
28,Iceland,1,1,1,1,1
29,Liechtenstein,0,0,0,0,0
30,Norway,51,51,51,51,51
31,Switzerland,89,89,89,89,89
