,Region,466,472,479,486,493
0,Belgium,268,268,268,268,268
1,Bulgaria,585,585,585,585,585
2,Czechia,396,396,396,396,396
3,Denmark,15,15,15,15,15
4,Germany,1597,1597,1597,1597,1597
5,Estonia,29,29,29,29,29
6,Ireland,34,34,34,34,34
7,Greece,503,503,503,503,503
8,Spain,625,625,625,625,625
9,France,1995,1995,1995,1995,1995
10,Croatia,315,315,315,315,315
11,Italy,2012,2012,2012,2012,2012
12,Cyprus,14,14,14,14,14
13,Latvia,38,38,38,38,38
14,Lithuania,96,96,96,96,96
15,Luxembourg,6,6,6,6,6
16,Hungary,1281,1281,1281,1281,1281
17,Malta,3,3,3,3,3
18,Netherlands,152,152,152,152,152
19,Austria,163,163,163,163,163
20,Poland,2702,2702,2702,2702,2702
21,Portugal,17,17,17,17,17
22,Romania,927,927,927,927,927
23,Slovenia,55,55,55,55,55
24,Slovakia,274,274,274,274,274
25,Finland,11,11,11,11,11
26,Sweden,125,125,125,125,125
27,United Kingdom,112,112,112,112,112
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,20,20,20,20,20
31,Switzerland,39,39,39,39,39
