,Region,620,626,633,640,647
0,Belgium,58,58,58,58,58
1,Bulgaria,549,549,549,549,549
2,Czechia,25,25,25,25,25
3,Denmark,21,21,21,21,21
4,Germany,389,389,389,389,389
5,Estonia,19,19,19,19,19
6,Ireland,40,40,40,40,40
7,Greece,241,241,241,241,241
8,Spain,234,234,234,234,234
9,France,413,413,413,413,413
10,Croatia,83,83,83,83,83
11,Italy,334,334,334,334,334
12,Cyprus,1,1,1,1,1
13,Latvia,57,57,57,57,57
14,Lithuania,150,150,150,150,150
15,Luxembourg,0,0,0,0,0
16,Hungary,48,48,48,48,48
17,Malta,2,2,2,2,2
18,Netherlands,41,41,41,41,41
19,Austria,57,57,57,57,57
20,Poland,123,123,123,123,123
21,Portugal,39,39,39,39,39
22,Romania,1203,1203,1203,1203,1203
23,Slovenia,37,37,37,37,37
24,Slovakia,72,72,72,72,72
25,Finland,9,9,9,9,9
26,Sweden,47,47,47,47,47
27,United Kingdom,809,809,809,809,809
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,11,11,11,11,11
31,Switzerland,50,50,50,50,50
