,Region,550,556,563,570,577
0,Belgium,11,11,11,11,11
1,Bulgaria,20,20,20,20,20
2,Czechia,19,19,19,19,19
3,Denmark,0,0,0,0,0
4,Germany,164,164,164,164,164
5,Estonia,0,0,0,0,0
6,Ireland,8,8,8,8,8
7,Greece,48,48,48,48,48
8,Spain,125,125,125,125,125
9,France,144,144,144,144,144
10,Croatia,7,7,7,7,7
11,Italy,82,82,82,82,82
12,Cyprus,16,16,16,16,16
13,Latvia,7,7,7,7,7
14,Lithuania,6,6,6,6,6
15,Luxembourg,1,1,1,1,1
16,Hungary,5,5,5,5,5
17,Malta,1,1,1,1,1
18,Netherlands,25,25,25,25,25
19,Austria,2,2,2,2,2
20,Poland,27,27,27,27,27
21,Portugal,85,85,85,85,85
22,Romania,15,15,15,15,15
23,Slovenia,3,3,3,3,3
24,Slovakia,10,10,10,10,10
25,Finland,1,1,1,1,1
26,Sweden,5,5,5,5,5
27,United Kingdom,458,458,458,458,458
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,3,3,3,3,3
31,Switzerland,-7,-7,-7,-7,-7
