,Region,788,794,801,808,815
0,Belgium,121,121,121,121,121
1,Bulgaria,184,184,184,184,184
2,Czechia,204,204,204,204,204
3,Denmark,227,227,227,227,227
4,Germany,1337,1337,1337,1337,1337
5,Estonia,39,39,39,39,39
6,Ireland,27,27,27,27,27
7,Greece,375,375,375,375,375
8,Spain,568,568,568,568,568
9,France,829,829,829,829,829
10,Croatia,99,99,99,99,99
11,Italy,917,917,917,917,917
12,Cyprus,17,17,17,17,17
13,Latvia,75,75,75,75,75
14,Lithuania,94,94,94,94,94
15,Luxembourg,6,6,6,6,6
16,Hungary,308,308,308,308,308
17,Malta,8,8,8,8,8
18,Netherlands,86,86,86,86,86
19,Austria,202,202,202,202,202
20,Poland,775,775,775,775,775
21,Portugal,123,123,123,123,123
22,Romania,324,324,324,324,324
23,Slovenia,32,32,32,32,32
24,Slovakia,192,192,192,192,192
25,Finland,130,130,130,130,130
26,Sweden,255,255,255,255,255
27,United Kingdom,782,782,782,782,782
28,Iceland,12,12,12,12,12
29,Liechtenstein,2,2,2,2,2
30,Norway,416,416,416,416,416
31,Switzerland,157,157,157,157,157
