,Region,564,570,577,584,591
0,Belgium,27,27,27,27,27
1,Bulgaria,40,40,40,40,40
2,Czechia,-11,-11,-11,-11,-11
3,Denmark,3,3,3,3,3
4,Germany,125,125,125,125,125
5,Estonia,5,5,5,5,5
6,Ireland,9,9,9,9,9
7,Greece,98,98,98,98,98
8,Spain,520,520,520,520,520
9,France,334,334,334,334,334
10,Croatia,9,9,9,9,9
11,Italy,152,152,152,152,152
12,Cyprus,19,19,19,19,19
13,Latvia,3,3,3,3,3
14,Lithuania,11,11,11,11,11
15,Luxembourg,2,2,2,2,2
16,Hungary,7,7,7,7,7
17,Malta,3,3,3,3,3
18,Netherlands,46,46,46,46,46
19,Austria,12,12,12,12,12
20,Poland,24,24,24,24,24
21,Portugal,98,98,98,98,98
22,Romania,30,30,30,30,30
23,Slovenia,4,4,4,4,4
24,Slovakia,1,1,1,1,1
25,Finland,6,6,6,6,6
26,Sweden,2,2,2,2,2
27,United Kingdom,616,616,616,616,616
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,5,5,5,5,5
31,Switzerland,10,10,10,10,10
