,Region,781,787,794,801,808
0,Belgium,149,149,149,149,149
1,Bulgaria,266,266,266,266,266
2,Czechia,240,240,240,240,240
3,Denmark,307,307,307,307,307
4,Germany,1465,1465,1465,1465,1465
5,Estonia,63,63,63,63,63
6,Ireland,80,80,80,80,80
7,Greece,368,368,368,368,368
8,Spain,722,722,722,722,722
9,France,836,836,836,836,836
10,Croatia,122,122,122,122,122
11,Italy,981,981,981,981,981
12,Cyprus,25,25,25,25,25
13,Latvia,85,85,85,85,85
14,Lithuania,122,122,122,122,122
15,Luxembourg,8,8,8,8,8
16,Hungary,367,367,367,367,367
17,Malta,6,6,6,6,6
18,Netherlands,96,96,96,96,96
19,Austria,199,199,199,199,199
20,Poland,898,898,898,898,898
21,Portugal,86,86,86,86,86
22,Romania,400,400,400,400,400
23,Slovenia,47,47,47,47,47
24,Slovakia,231,231,231,231,231
25,Finland,266,266,266,266,266
26,Sweden,286,286,286,286,286
27,United Kingdom,735,735,735,735,735
28,Iceland,11,11,11,11,11
29,Liechtenstein,1,1,1,1,1
30,Norway,89,89,89,89,89
31,Switzerland,93,93,93,93,93
