,Region,501,507,514,521,528
0,Belgium,93,93,93,93,93
1,Bulgaria,158,158,158,158,158
2,Czechia,55,55,55,55,55
3,Denmark,2,2,2,2,2
4,Germany,818,818,818,818,818
5,Estonia,12,12,12,12,12
6,Ireland,0,0,0,0,0
7,Greece,223,223,223,223,223
8,Spain,291,291,291,291,291
9,France,598,598,598,598,598
10,Croatia,72,72,72,72,72
11,Italy,477,477,477,477,477
12,Cyprus,3,3,3,3,3
13,Latvia,43,43,43,43,43
14,Lithuania,50,50,50,50,50
15,Luxembourg,4,4,4,4,4
16,Hungary,126,126,126,126,126
17,Malta,0,0,0,0,0
18,Netherlands,59,59,59,59,59
19,Austria,43,43,43,43,43
20,Poland,414,414,414,414,414
21,Portugal,11,11,11,11,11
22,Romania,539,539,539,539,539
23,Slovenia,14,14,14,14,14
24,Slovakia,65,65,65,65,65
25,Finland,11,11,11,11,11
26,Sweden,72,72,72,72,72
27,United Kingdom,60,60,60,60,60
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,2,2,2,2,2
31,Switzerland,26,26,26,26,26
