,Region,690,696,703,710,717
0,Belgium,337,337,337,337,337
1,Bulgaria,684,684,684,684,684
2,Czechia,786,786,786,786,786
3,Denmark,68,68,68,68,68
4,Germany,2634,2634,2634,2634,2634
5,Estonia,29,29,29,29,29
6,Ireland,81,81,81,81,81
7,Greece,653,653,653,653,653
8,Spain,222,222,222,222,222
9,France,900,900,900,900,900
10,Croatia,401,401,401,401,401
11,Italy,636,636,636,636,636
12,Cyprus,9,9,9,9,9
13,Latvia,108,108,108,108,108
14,Lithuania,127,127,127,127,127
15,Luxembourg,10,10,10,10,10
16,Hungary,1307,1307,1307,1307,1307
17,Malta,2,2,2,2,2
18,Netherlands,450,450,450,450,450
19,Austria,366,366,366,366,366
20,Poland,2804,2804,2804,2804,2804
21,Portugal,121,121,121,121,121
22,Romania,597,597,597,597,597
23,Slovenia,105,105,105,105,105
24,Slovakia,528,528,528,528,528
25,Finland,61,61,61,61,61
26,Sweden,21,21,21,21,21
27,United Kingdom,841,841,841,841,841
28,Iceland,0,0,0,0,0
29,Liechtenstein,5,5,5,5,5
30,Norway,43,43,43,43,43
31,Switzerland,158,158,158,158,158
