,Region,760,766,773,780,787
0,Belgium,296,296,296,296,296
1,Bulgaria,638,638,638,638,638
2,Czechia,406,406,406,406,406
3,Denmark,250,250,250,250,250
4,Germany,1321,1321,1321,1321,1321
5,Estonia,49,49,49,49,49
6,Ireland,126,126,126,126,126
7,Greece,573,573,573,573,573
8,Spain,2003,2003,2003,2003,2003
9,France,1794,1794,1794,1794,1794
10,Croatia,342,342,342,342,342
11,Italy,1974,1974,1974,1974,1974
12,Cyprus,38,38,38,38,38
13,Latvia,84,84,84,84,84
14,Lithuania,137,137,137,137,137
15,Luxembourg,14,14,14,14,14
16,Hungary,706,706,706,706,706
17,Malta,7,7,7,7,7
18,Netherlands,93,93,93,93,93
19,Austria,209,209,209,209,209
20,Poland,1697,1697,1697,1697,1697
21,Portugal,301,301,301,301,301
22,Romania,938,938,938,938,938
23,Slovenia,122,122,122,122,122
24,Slovakia,145,145,145,145,145
25,Finland,107,107,107,107,107
26,Sweden,351,351,351,351,351
27,United Kingdom,1020,1020,1020,1020,1020
28,Iceland,4,4,4,4,4
29,Liechtenstein,1,1,1,1,1
30,Norway,35,35,35,35,35
31,Switzerland,80,80,80,80,80
