,Region,802,808,815,822,829
0,Belgium,140,140,140,140,140
1,Bulgaria,131,131,131,131,131
2,Czechia,160,160,160,160,160
3,Denmark,177,177,177,177,177
4,Germany,1615,1615,1615,1615,1615
5,Estonia,29,29,29,29,29
6,Ireland,76,76,76,76,76
7,Greece,416,416,416,416,416
8,Spain,149,149,149,149,149
9,France,835,835,835,835,835
10,Croatia,81,81,81,81,81
11,Italy,1002,1002,1002,1002,1002
12,Cyprus,15,15,15,15,15
13,Latvia,68,68,68,68,68
14,Lithuania,89,89,89,89,89
15,Luxembourg,12,12,12,12,12
16,Hungary,252,252,252,252,252
17,Malta,10,10,10,10,10
18,Netherlands,117,117,117,117,117
19,Austria,320,320,320,320,320
20,Poland,517,517,517,517,517
21,Portugal,171,171,171,171,171
22,Romania,185,185,185,185,185
23,Slovenia,26,26,26,26,26
24,Slovakia,147,147,147,147,147
25,Finland,193,193,193,193,193
26,Sweden,176,176,176,176,176
27,United Kingdom,1122,1122,1122,1122,1122
28,Iceland,4,4,4,4,4
29,Liechtenstein,1,1,1,1,1
30,Norway,179,179,179,179,179
31,Switzerland,66,66,66,66,66
