,Region,389,395,402,409,416
0,Belgium,282,282,282,282,282
1,Bulgaria,297,297,297,297,297
2,Czechia,929,929,929,929,929
3,Denmark,69,69,69,69,69
4,Germany,3439,3439,3439,3439,3439
5,Estonia,35,35,35,35,35
6,Ireland,257,257,257,257,257
7,Greece,152,152,152,152,152
8,Spain,3361,3361,3361,3361,3361
9,France,2015,2015,2015,2015,2015
10,Croatia,155,155,155,155,155
11,Italy,2353,2353,2353,2353,2353
12,Cyprus,9,9,9,9,9
13,Latvia,116,116,116,116,116
14,Lithuania,61,61,61,61,61
15,Luxembourg,16,16,16,16,16
16,Hungary,610,610,610,610,610
17,Malta,11,11,11,11,11
18,Netherlands,445,445,445,445,445
19,Austria,201,201,201,201,201
20,Poland,1715,1715,1715,1715,1715
21,Portugal,1229,1229,1229,1229,1229
22,Romania,516,516,516,516,516
23,Slovenia,93,93,93,93,93
24,Slovakia,677,677,677,677,677
25,Finland,22,22,22,22,22
26,Sweden,313,313,313,313,313
27,United Kingdom,4823,4823,4823,4823,4823
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,10,10,10,10,10
31,Switzerland,149,149,149,149,149
