,Region,732,738,745,752,759
0,Belgium,168,168,168,168,168
1,Bulgaria,578,578,578,578,578
2,Czechia,181,181,181,181,181
3,Denmark,117,117,117,117,117
4,Germany,1097,1097,1097,1097,1097
5,Estonia,26,26,26,26,26
6,Ireland,52,52,52,52,52
7,Greece,651,651,651,651,651
8,Spain,982,982,982,982,982
9,France,1680,1680,1680,1680,1680
10,Croatia,289,289,289,289,289
11,Italy,2419,2419,2419,2419,2419
12,Cyprus,31,31,31,31,31
13,Latvia,65,65,65,65,65
14,Lithuania,104,104,104,104,104
15,Luxembourg,9,9,9,9,9
16,Hungary,585,585,585,585,585
17,Malta,26,26,26,26,26
18,Netherlands,81,81,81,81,81
19,Austria,71,71,71,71,71
20,Poland,1539,1539,1539,1539,1539
21,Portugal,266,266,266,266,266
22,Romania,307,307,307,307,307
23,Slovenia,74,74,74,74,74
24,Slovakia,343,343,343,343,343
25,Finland,0,0,0,0,0
26,Sweden,161,161,161,161,161
27,United Kingdom,1890,1890,1890,1890,1890
28,Iceland,0,0,0,0,0
29,Liechtenstein,1,1,1,1,1
30,Norway,33,33,33,33,33
31,Switzerland,117,117,117,117,117
