,Region,403,409,416,423,430
0,Belgium,165,165,165,165,165
1,Bulgaria,328,328,328,328,328
2,Czechia,1097,1097,1097,1097,1097
3,Denmark,25,25,25,25,25
4,Germany,2209,2209,2209,2209,2209
5,Estonia,56,56,56,56,56
6,Ireland,178,178,178,178,178
7,Greece,196,196,196,196,196
8,Spain,2041,2041,2041,2041,2041
9,France,1470,1470,1470,1470,1470
10,Croatia,91,91,91,91,91
11,Italy,2021,2021,2021,2021,2021
12,Cyprus,2,2,2,2,2
13,Latvia,76,76,76,76,76
14,Lithuania,72,72,72,72,72
15,Luxembourg,15,15,15,15,15
16,Hungary,650,650,650,650,650
17,Malta,10,10,10,10,10
18,Netherlands,345,345,345,345,345
19,Austria,170,170,170,170,170
20,Poland,1579,1579,1579,1579,1579
21,Portugal,379,379,379,379,379
22,Romania,492,492,492,492,492
23,Slovenia,67,67,67,67,67
24,Slovakia,651,651,651,651,651
25,Finland,16,16,16,16,16
26,Sweden,177,177,177,177,177
27,United Kingdom,2346,2346,2346,2346,2346
28,Iceland,0,0,0,0,0
29,Liechtenstein,0,0,0,0,0
30,Norway,15,15,15,15,15
31,Switzerland,80,80,80,80,80
