,Region,809,815,822,829,836
0,Belgium,171,171,171,171,171
1,Bulgaria,132,132,132,132,132
2,Czechia,157,157,157,157,157
3,Denmark,146,146,146,146,146
4,Germany,1676,1676,1676,1676,1676
5,Estonia,26,26,26,26,26
6,Ireland,77,77,77,77,77
7,Greece,446,446,446,446,446
8,Spain,563,563,563,563,563
9,France,785,785,785,785,785
10,Croatia,84,84,84,84,84
11,Italy,964,964,964,964,964
12,Cyprus,35,35,35,35,35
13,Latvia,36,36,36,36,36
14,Lithuania,62,62,62,62,62
15,Luxembourg,8,8,8,8,8
16,Hungary,211,211,211,211,211
17,Malta,21,21,21,21,21
18,Netherlands,70,70,70,70,70
19,Austria,241,241,241,241,241
20,Poland,290,290,290,290,290
21,Portugal,158,158,158,158,158
22,Romania,117,117,117,117,117
23,Slovenia,34,34,34,34,34
24,Slovakia,156,156,156,156,156
25,Finland,156,156,156,156,156
26,Sweden,141,141,141,141,141
27,United Kingdom,4199,4199,4199,4199,4199
28,Iceland,4,4,4,4,4
29,Liechtenstein,0,0,0,0,0
30,Norway,149,149,149,149,149
31,Switzerland,34,34,34,34,34
