,State,340,346,353,360,367
0,Washington,3184,140,104,72,42
1,Illinois,17336,1057,818,587,420
2,California,24282,1640,1536,1344,1082
3,Arizona,8427,515,462,386,321
4,Massachusetts,12110,356,270,184,110
5,Wisconsin,5039,371,267,162,69
6,Texas,26966,1812,1540,1400,1319
7,Nebraska,1559,115,83,54,32
8,Utah,1214,109,87,58,37
9,Oregon,1427,146,111,69,36
10,Florida,21212,586,453,286,136
11,New York,37411,775,672,570,495
12,Rhode Island,1704,70,52,36,18
13,Georgia,10689,317,247,128,56
14,New Hampshire,708,28,20,11,0
15,North Carolina,6549,276,216,111,39
16,New Jersey,18630,401,319,219,130
17,Colorado,4610,207,147,89,44
18,Maryland,5712,250,192,127,74
19,Nevada,2950,204,147,98,60
20,Tennessee,6512,637,537,311,165
21,Hawaii,285,14,9,7,7
22,Indiana,7843,416,299,181,80
23,Kentucky,2555,132,95,45,15
24,Minnesota,5206,346,223,141,66
25,Oklahoma,2370,129,86,48,25
26,Pennsylvania,14969,1459,1192,935,658
27,South Carolina,5155,260,205,132,73
28,District of Columbia,768,21,16,9,7
29,Kansas,2503,246,173,107,56
30,Missouri,5471,393,296,198,99
31,Vermont,127,5,0,0,0
32,Virginia,4854,266,216,120,54
33,Connecticut,5791,176,117,73,39
34,Iowa,3744,167,120,69,25
35,Louisiana,7291,177,135,88,40
36,Ohio,8509,450,294,173,68
37,Michigan,12690,577,398,245,119
38,South Dakota,1446,36,22,15,2
39,Arkansas,3482,268,224,135,73
40,Delaware,897,37,27,16,7
41,Mississippi,4606,279,228,130,64
42,New Mexico,2346,210,163,113,55
43,North Dakota,1266,20,7,4,0
44,Wyoming,373,21,13,7,1
45,Alaska,200,14,9,7,0
46,Maine,323,54,43,23,10
47,Alabama,4691,299,243,149,82
48,Idaho,1354,132,94,60,39
49,Montana,924,23,11,6,0
50,Puerto Rico,1445,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,121,NaN,NaN,NaN,NaN
53,West Virginia,1254,119,88,44,12
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
