,County,354,360,367,374,381,388,395,402,409
0,01001,4879,491,328,231,181,154,139,130,123
1,01003,15327,1050,734,565,472,415,378,351,328
2,01005,1658,,,,,,,,NaN
3,01007,2051,,,,,,,,NaN
4,01009,5066,291,237,201,180,166,156,147,140
5,01011,953,,,,,,,,NaN
6,01013,1632,,,,,,,,NaN
7,01015,10497,664,476,359,296,260,238,222,211
8,01017,2639,219,184,157,139,125,114,105,96
9,01019,1537,,,,,,,,NaN
10,01021,3253,182,123,91,73,63,57,52,49
11,01023,501,,,,,,,,NaN
12,01025,2633,164,130,107,95,87,82,78,75
13,01027,1230,,,,,,,,NaN
14,01029,1118,,,,,,,,NaN
15,01031,4145,400,334,287,260,241,228,217,207
16,01033,5081,272,191,147,122,108,97,90,84
17,01035,907,,,,,,,,NaN
18,01037,579,,,,,,,,NaN
19,01039,3156,173,122,87,67,55,47,42,38
20,01041,1123,,,,,,,,NaN
21,01043,7702,398,360,338,318,301,284,268,252
22,01045,3720,243,170,126,102,89,80,75,71
23,01047,2923,89,89,88,86,83,80,76,72
24,01049,7376,316,249,203,177,160,149,140,133
25,01051,7390,638,519,452,413,386,366,349,334
26,01053,2972,223,187,162,149,141,136,131,127
27,01055,11111,711,544,436,375,339,315,297,282
28,01057,1570,,,,,,,,NaN
29,01059,3530,165,110,79,63,54,48,44,41
30,01061,1903,,,,,,,,NaN
31,01063,731,,,,,,,,NaN
32,01065,1661,,,,,,,,NaN
33,01067,1433,,,,,,,,NaN
34,01069,8167,642,608,587,578,570,565,558,550
35,01071,5611,293,196,137,101,76,60,48,40
36,01073,58896,4050,2781,2056,1666,1445,1308,1215,1144
37,01075,1137,,,,,,,,NaN
38,01077,7191,437,288,213,172,147,131,119,110
39,01079,2324,190,145,116,100,90,84,79,76
40,01081,11565,929,787,687,626,588,558,532,509
41,01083,7599,518,445,396,366,344,327,312,298
42,01085,1052,,,,,,,,NaN
43,01087,1093,,,,,,,,NaN
44,01089,25463,1795,1295,1026,874,782,719,671,630
45,01091,1946,,,,,,,,NaN
46,01093,2320,147,105,79,65,58,53,49,47
47,01095,9854,449,307,220,171,142,123,110,101
48,01097,28584,1628,1264,1048,921,840,781,734,694
49,01099,1384,,,,,,,,NaN
50,01101,18064,1422,1095,887,773,707,664,633,608
51,01103,11727,592,398,302,248,215,192,175,161
52,01105,930,,,,,,,,NaN
53,01107,1888,,,,,,,,NaN
54,01109,2338,261,202,167,151,144,142,142,142
55,01111,1349,,,,,,,,NaN
56,01113,3067,202,180,164,156,151,147,144,141
57,01115,7213,344,174,92,49,26,12,5,2
58,01117,17562,1171,713,441,300,226,187,167,155
59,01119,889,,,,,,,,NaN
60,01121,5796,490,431,384,356,336,320,306,294
61,01123,2552,124,84,60,46,38,33,29,27
62,01125,20142,965,748,641,579,538,507,481,459
63,01127,5734,329,281,251,232,218,206,195,185
64,01129,1320,,,,,,,,NaN
65,01131,974,,,,,,,,NaN
66,01133,2182,138,109,91,80,74,69,65,61
67,02013,39,,,,,,,,NaN
68,02016,224,,,,,,,,NaN
69,02020,24091,935,1176,1250,1240,1192,1127,1057,985
70,02050,2797,,,,,,,,NaN
71,02060,0,,,,,,,,NaN
72,02068,61,,,,,,,,NaN
73,02070,147,,,,,,,,NaN
74,02090,5364,287,255,220,192,169,149,132,117
75,02100,23,,,,,,,,NaN
76,02105,0,,,,,,,,NaN
77,02110,1074,,,,,,,,NaN
78,02122,3763,80,54,38,29,24,21,18,17
79,02130,259,,,,,,,,NaN
80,02150,971,,,,,,,,NaN
81,02158,923,,,,,,,,NaN
82,02164,161,,,,,,,,NaN
83,02170,6910,369,351,315,273,232,195,161,133
84,02180,283,,,,,,,,NaN
85,02185,870,,,,,,,,NaN
86,02188,483,,,,,,,,NaN
87,02195,38,,,,,,,,NaN
88,02198,74,,,,,,,,NaN
89,02220,278,,,,,,,,NaN
90,02230,16,,,,,,,,NaN
91,02240,414,,,,,,,,NaN
92,02261,380,,,,,,,,NaN
93,02275,25,,,,,,,,NaN
94,02282,60,,,,,,,,NaN
95,02290,237,,,,,,,,NaN
96,04001,8244,546,522,481,445,411,381,353,327
97,04003,8856,967,765,634,561,516,485,461,440
98,04005,12836,1016,705,502,385,313,268,237,215
99,04007,5060,355,251,187,153,133,122,114,108
100,04009,4045,576,431,326,262,219,190,168,151
101,04011,463,,,,,,,,NaN
102,04012,1860,,,,,,,,NaN
103,04013,382409,38940,29667,23758,20490,18574,17326,16411,15678
104,04015,15346,1849,1584,1400,1285,1205,1142,1087,1037
105,04017,12572,816,826,799,764,724,684,643,601
106,04019,82197,7752,5681,4284,3454,2932,2573,2313,2109
107,04021,33154,4103,3293,2750,2437,2243,2108,2003,1914
108,04023,6671,361,238,179,148,130,120,112,105
109,04025,13565,1365,898,624,481,406,364,339,323
110,04027,31268,2143,1510,1125,919,805,737,692,659
111,05001,1458,,,,,,,,NaN
112,05003,1402,,,,,,,,NaN
113,05005,2353,,,,,,,,NaN
114,05007,21521,1836,1657,1503,1377,1260,1156,1058,962
115,05009,2834,,,,,,,,NaN
116,05011,1082,,,,,,,,NaN
117,05013,267,,,,,,,,NaN
118,05015,2281,,,,,,,,NaN
119,05017,1474,,,,,,,,NaN
120,05019,1523,,,,,,,,NaN
121,05021,1422,,,,,,,,NaN
122,05023,1507,,,,,,,,NaN
123,05025,628,,,,,,,,NaN
124,05027,1702,,,,,,,,NaN
125,05029,1649,,,,,,,,NaN
126,05031,10999,660,559,487,440,407,382,360,340
127,05033,5145,,,,,,,,NaN
128,05035,4730,319,293,269,252,239,227,216,206
129,05037,1599,,,,,,,,NaN
130,05039,546,,,,,,,,NaN
131,05041,1037,,,,,,,,NaN
132,05043,1609,,,,,,,,NaN
133,05045,8923,962,1008,1059,1113,1163,1207,1243,1270
134,05047,1249,,,,,,,,NaN
135,05049,973,,,,,,,,NaN
136,05051,6876,731,683,642,620,606,594,582,570
137,05053,1195,,,,,,,,NaN
138,05055,4870,372,371,348,321,294,267,242,216
139,05057,1374,,,,,,,,NaN
140,05059,3925,188,164,148,137,128,121,115,109
141,05061,1194,,,,,,,,NaN
142,05063,3090,216,157,121,101,89,82,77,73
143,05065,1432,,,,,,,,NaN
144,05067,2934,,,,,,,,NaN
145,05069,7173,261,189,152,130,116,106,99,92
146,05071,2155,,,,,,,,NaN
147,05073,370,,,,,,,,NaN
148,05075,1723,,,,,,,,NaN
149,05077,1515,,,,,,,,NaN
150,05079,2905,56,56,54,52,50,47,45,42
151,05081,899,,,,,,,,NaN
152,05083,1674,,,,,,,,NaN
153,05085,4878,530,455,397,356,325,301,278,257
154,05087,1144,,,,,,,,NaN
155,05089,738,,,,,,,,NaN
156,05091,2981,144,99,72,56,45,39,34,30
157,05093,4719,237,173,132,110,97,89,83,79
158,05095,557,,,,,,,,NaN
159,05097,580,,,,,,,,NaN
160,05099,626,,,,,,,,NaN
161,05101,597,,,,,,,,NaN
162,05103,1602,,,,,,,,NaN
163,05105,546,,,,,,,,NaN
164,05107,1396,,,,,,,,NaN
165,05109,778,,,,,,,,NaN
166,05111,2618,163,130,108,95,86,80,76,72
167,05113,1439,,,,,,,,NaN
168,05115,6240,512,538,567,593,615,633,646,653
169,05117,605,,,,,,,,NaN
170,05119,28248,2541,2561,2610,2661,2697,2717,2718,2699
171,05121,1623,,,,,,,,NaN
172,05123,2994,166,115,85,68,59,54,50,47
173,05125,8749,816,733,662,614,579,551,525,501
174,05127,718,,,,,,,,NaN
175,05129,544,,,,,,,,NaN
176,05131,11245,861,607,436,334,272,231,204,185
177,05133,2179,62,47,39,35,31,29,27,25
178,05135,1305,,,,,,,,NaN
179,05137,825,,,,,,,,NaN
180,05139,2785,222,239,260,281,301,321,339,356
181,05141,876,,,,,,,,NaN
182,05143,24231,1940,2064,2130,2187,2228,2261,2279,2271
183,05145,5572,463,333,259,206,167,137,112,92
184,05147,440,,,,,,,,NaN
185,05149,2715,,,,,,,,NaN
186,06001,60125,5165,4265,3723,3411,3206,3053,2923,2801
187,06003,72,,,,,,,,NaN
188,06005,2824,,,,,,,,NaN
189,06007,8552,784,663,584,538,509,487,468,450
190,06009,1425,,,,,,,,NaN
191,06011,1565,,,,,,,,NaN
192,06013,47315,4654,3844,3300,2995,2806,2672,2565,2468
193,06015,816,,,,,,,,NaN
194,06017,6800,806,683,594,541,505,479,456,435
195,06019,74816,5656,4537,3823,3428,3186,3021,2892,2778
196,06021,1707,,,,,,,,NaN
197,06023,2031,,,,,,,,NaN
198,06025,24028,914,719,612,545,499,464,434,408
199,06027,811,,,,,,,,NaN
200,06029,78832,7101,4689,3265,2527,2136,1917,1786,1699
201,06031,17711,1094,682,442,317,252,217,197,185
202,06033,2144,,,,,,,,NaN
203,06035,4972,,,,,,,,NaN
204,06037,920324,87502,59966,41561,29592,21557,15921,11792,8667
205,06039,12063,958,714,571,493,446,416,393,374
206,06041,10811,691,480,344,269,226,200,182,169
207,06043,322,,,,,,,,NaN
208,06045,2914,305,255,220,200,188,179,171,164
209,06047,21506,2097,2051,1964,1893,1828,1766,1700,1633
210,06049,366,,,,,,,,NaN
211,06051,969,,,,,,,,NaN
212,06053,32394,3357,2277,1633,1296,1115,1010,944,899
213,06055,6594,568,417,322,269,237,215,200,187
214,06057,2932,237,246,244,237,228,218,208,198
215,06059,191004,16823,9911,6354,4513,3528,2972,2632,2402
216,06061,15609,1324,1099,968,881,812,752,695,638
217,06063,544,,,,,,,,NaN
218,06065,216076,19320,12407,8650,6673,5588,4952,4541,4248
219,06067,74482,6572,6733,6607,6433,6228,6008,5772,5523
220,06069,4403,489,352,268,223,199,184,174,166
221,06071,228857,15648,7965,4164,2174,1104,508,214,106
222,06073,191888,20839,15054,11721,9904,8840,8155,7657,7251
223,06075,26708,2073,1758,1555,1433,1349,1285,1230,1178
224,06077,51927,4484,3786,3378,3130,2957,2821,2696,2573
225,06079,13647,1806,1207,852,668,570,514,480,458
226,06081,28512,2730,2114,1720,1504,1375,1292,1229,1177
227,06083,21323,2467,1828,1430,1215,1092,1016,962,920
228,06085,83655,7549,5912,5106,4614,4271,4003,3766,3546
229,06087,10717,1343,1281,1203,1140,1087,1038,991,945
230,06089,8917,750,598,478,395,336,291,257,230
231,06091,63,,,,,,,,NaN
232,06093,1311,,,,,,,,NaN
233,06095,22232,2639,2186,1870,1685,1566,1479,1409,1348
234,06097,21463,1618,1328,1132,1019,946,895,853,817
235,06099,38851,2552,1736,1257,1003,863,781,727,689
236,06101,7072,447,426,412,398,381,364,346,327
237,06103,3752,,,,,,,,NaN
238,06105,292,,,,,,,,NaN
239,06107,37684,2466,1620,1144,894,756,675,623,586
240,06109,3180,,,,,,,,NaN
241,06111,51988,8120,7079,6312,5845,5527,5278,5053,4843
242,06113,9524,803,561,414,336,293,267,250,238
243,06115,4440,499,405,342,305,282,266,253,242
244,08001,42730,1943,1757,1564,1401,1257,1132,1019,912
245,08003,1006,,,,,,,,NaN
246,08005,41092,2313,2243,2111,1998,1898,1805,1717,1634
