,County,221,227,234,241,248,255,262,269,276
0,01001,1345,35,22,15,11,8,7,6,5
1,01003,4402,330,403,421,418,406,389,371,352
2,01005,628,2,8,10,10,10,9,8,7
3,01007,533,24,30,32,32,30,27,25,22
4,01009,1025,75,73,66,60,54,48,43,39
5,01011,536,7,6,6,5,5,4,3,3
6,01013,835,21,14,9,7,6,5,5,5
7,01015,2346,176,163,147,130,113,98,84,72
8,01017,868,2,7,10,11,11,10,9,8
9,01019,345,11,12,11,10,8,7,6,5
10,01021,1079,108,93,79,69,61,54,48,44
11,01023,316,12,13,13,12,12,11,10,10
12,01025,921,37,45,49,49,48,46,44,42
13,01027,352,25,23,19,16,14,12,10,9
14,01029,200,23,21,19,17,15,13,11,10
15,01031,954,48,46,43,39,35,31,27,23
16,01033,1426,81,77,72,69,65,62,59,57
17,01035,435,12,10,9,7,6,5,5,4
18,01037,111,0,4,6,8,8,9,9,9
19,01039,813,0,6,9,10,10,9,9,8
20,01041,390,29,42,49,54,57,59,59,59
21,01043,1434,65,66,63,58,52,46,40,35
22,01045,1012,40,28,22,18,16,14,12,11
23,01047,1421,12,15,16,16,15,14,13,11
24,01049,2051,80,99,107,108,107,103,99,94
25,01051,2014,77,68,62,58,53,49,46,42
26,01053,1213,35,27,21,17,14,11,9,7
27,01055,2657,147,118,102,90,81,72,64,57
28,01057,284,20,24,29,32,33,33,31,28
29,01059,1536,93,72,60,53,48,45,43,41
30,01061,382,30,30,29,28,27,26,24,23
31,01063,277,5,4,4,4,3,3,2,2
32,01065,529,16,20,21,20,20,19,18,16
33,01067,323,16,14,14,14,13,13,13,12
34,01069,1831,84,83,77,68,58,50,42,36
35,01071,1274,51,51,47,41,35,29,24,21
36,01073,15731,955,791,647,544,468,407,359,321
37,01075,271,11,15,16,16,15,14,12,11
38,01077,1405,74,70,67,64,61,58,55,52
39,01079,459,46,44,39,36,32,29,27,24
40,01081,3247,260,206,166,141,124,110,99,90
41,01083,1638,93,82,71,62,55,49,45,41
42,01085,600,12,10,8,7,6,5,5,4
43,01087,393,16,15,13,12,11,9,8,7
44,01089,6220,267,217,175,148,128,114,103,94
45,01091,624,18,20,20,18,16,15,13,11
46,01093,713,52,38,27,21,17,15,13,12
47,01095,3478,78,101,108,106,100,92,84,76
48,01097,11981,585,845,951,976,961,927,883,836
49,01099,443,0,0,1,2,2,2,2,2
