,County,193,199,206,213,220,227,234,241,248
0,01001,1010,89,88,84,79,73,68,62,57
1,01003,3175,537,611,603,550,487,423,364,311
2,01005,562,41,47,50,50,49,47,45,42
3,01007,364,45,40,36,32,28,25,22,19
4,01009,722,158,210,252,281,299,302,294,276
5,01011,437,24,16,11,9,7,6,5,5
6,01013,751,28,20,16,13,11,9,8,7
7,01015,1535,432,427,377,320,267,222,185,156
8,01017,814,42,43,41,38,35,32,29,26
9,01019,233,31,32,33,32,31,29,27,26
10,01021,697,160,277,377,464,535,589,627,648
11,01023,273,13,12,11,10,9,9,8,8
12,01025,484,50,55,59,61,61,61,60,59
13,01027,216,48,39,33,29,26,25,23,22
14,01029,114,23,35,40,42,40,36,32,27
15,01031,703,78,85,93,100,106,111,116,119
16,01033,1076,196,221,238,248,253,252,248,241
17,01035,371,29,22,17,13,11,8,7,5
18,01037,90,8,8,8,9,9,10,10,11
19,01039,704,50,37,29,24,20,17,15,13
20,01041,284,48,35,29,25,23,22,21,20
21,01043,1113,180,228,268,302,331,352,368,376
22,01045,776,89,86,84,81,78,74,71,67
23,01047,1280,77,66,55,47,40,35,31,27
24,01049,1677,185,191,189,182,173,163,153,144
25,01051,1584,122,107,98,90,83,77,72,66
26,01053,965,119,83,61,46,36,29,24,20
27,01055,1914,242,191,151,117,92,73,58,47
28,01057,169,30,26,25,25,26,26,26,24
29,01059,1184,86,77,70,66,65,63,63,62
30,01061,226,30,26,23,21,19,17,15,14
31,01063,240,7,7,6,5,5,4,3,3
32,01065,449,31,36,38,40,41,42,43,44
33,01067,243,32,32,33,35,37,39,41,43
34,01069,1309,249,332,420,511,612,715,818,916
35,01071,816,156,159,146,128,110,95,82,71
36,01073,11650,1381,1338,1209,1037,869,719,590,482
37,01075,194,31,38,44,51,57,63,68,73
38,01077,1053,144,146,148,146,144,140,135,130
39,01079,306,47,28,17,12,8,6,5,4
40,01081,2491,224,197,174,153,137,125,114,103
41,01083,1183,169,193,201,195,186,173,158,143
42,01085,546,12,9,7,5,4,3,3,2
43,01087,308,23,30,34,37,38,38,38,38
44,01089,4932,937,1358,1554,1587,1510,1387,1233,1072
45,01091,515,39,51,58,62,64,64,64,62
46,01093,535,122,240,344,443,537,620,689,739
47,01095,2947,227,178,147,123,106,92,80,70
48,01097,8998,1299,1178,1090,1017,955,892,824,752
49,01099,388,34,29,26,23,21,19,17,16
50,01101,6198,485,493,509,524,536,546,553,554
51,01103,2206,242,242,236,225,210,195,178,161
52,01105,428,35,25,19,14,11,9,7,5
53,01107,363,26,21,17,14,12,11,9,8
54,01109,654,56,47,40,35,31,29,27,25
55,01111,388,28,27,24,20,16,13,10,8
56,01113,1220,135,101,79,64,55,48,43,38
57,01115,1182,237,261,249,224,196,168,143,121
58,01117,3002,383,403,381,338,292,251,214,183
59,01119,361,20,15,13,12,11,11,11,11
60,01121,890,240,419,596,778,963,1138,1291,1408
61,01123,804,51,60,66,69,71,71,71,70
62,01125,3912,338,326,311,294,276,256,236,215
63,01127,1457,84,67,56,47,40,34,29,25
64,01129,310,34,33,33,31,30,28,27,25
65,01131,402,18,15,12,10,8,6,5,4
66,01133,428,42,30,23,18,16,14,13,12
67,02013,1,,,,,,,,NaN
68,02016,5,,,,,,,,NaN
69,02020,1877,617,639,628,599,557,505,454,404
70,02050,21,,,,,,,,NaN
71,02060,6,,,,,,,,NaN
72,02068,1,,,,,,,,NaN
73,02070,1,,,,,,,,NaN
74,02090,406,71,135,203,282,379,504,666,877
75,02100,4,,,,,,,,NaN
76,02105,0,,,,,,,,NaN
77,02110,88,20,36,52,68,83,95,103,108
78,02122,304,30,31,32,32,33,33,33,33
79,02130,35,3,3,3,3,3,3,3,3
80,02150,6,,,,,,,,NaN
81,02158,4,,,,,,,,NaN
82,02164,0,,,,,,,,NaN
83,02170,301,67,68,64,58,54,49,45,41
84,02180,17,,,,,,,,NaN
85,02185,13,,,,,,,,NaN
86,02188,31,,,,,,,,NaN
87,02195,6,,,,,,,,NaN
88,02198,7,,,,,,,,NaN
89,02220,23,3,2,2,2,2,2,2,2
90,02230,0,,,,,,,,NaN
91,02240,14,,,,,,,,NaN
92,02261,48,,,,,,,,NaN
93,02275,8,,,,,,,,NaN
94,02282,7,,,,,,,,NaN
95,02290,46,,,,,,,,NaN
96,04001,3064,132,111,98,88,79,72,65,60
97,04003,1536,147,115,92,76,67,59,54,49
98,04005,2990,119,123,118,111,102,94,85,78
99,04007,833,116,79,56,43,35,30,26,23
100,04009,489,152,231,301,361,406,437,454,460
101,04011,55,13,10,8,7,7,7,7,7
102,04012,473,10,10,9,8,8,7,6,5
103,04013,120279,10841,8248,6215,4775,3747,3005,2490,2105
104,04015,3027,322,343,347,339,325,309,292,275
105,04017,5271,206,202,190,173,155,138,121,107
106,04019,16655,1580,1306,1075,914,799,711,643,586
107,04021,8227,702,543,419,330,264,215,178,150
108,04023,2608,94,61,42,29,20,14,10,7
109,04025,1818,234,206,174,147,125,106,91,79
110,04027,11142,923,902,881,854,824,793,760,724
111,05001,199,46,83,106,122,132,140,143,144
112,05003,249,67,68,72,78,85,91,95,97
113,05005,61,4,2,2,3,3,4,5,6
114,05007,4528,339,321,290,258,230,204,180,159
115,05009,170,64,83,105,133,161,183,194,191
116,05011,142,25,19,15,12,11,10,10,9
117,05013,13,,,,,,,,NaN
118,05015,340,20,19,22,25,29,32,32,31
119,05017,529,197,136,102,86,79,76,75,74
120,05019,154,37,68,93,112,124,130,130,125
121,05021,107,3,5,5,5,5,4,4,4
122,05023,181,5,4,3,3,2,1,1,0
123,05025,68,13,16,19,21,23,24,25,25
124,05027,193,22,18,16,14,12,10,9,8
125,05029,136,15,21,25,26,26,24,22,20
126,05031,1120,197,244,274,290,296,296,291,284
127,05033,536,77,69,67,69,72,76,79,81
128,05035,1213,111,102,97,92,88,84,79,74
129,05037,166,17,22,25,27,27,27,26,25
130,05039,58,,,,,,,,NaN
131,05041,151,19,20,20,18,16,13,11,9
132,05043,162,28,33,36,36,34,32,29,25
133,05045,1203,169,383,539,628,658,636,576,494
134,05047,108,37,35,35,37,39,40,40,37
135,05049,29,4,4,4,5,6,8,9,10
136,05051,843,248,377,506,629,735,816,871,899
137,05053,125,10,6,4,3,2,2,1,1
138,05055,383,127,98,82,77,76,77,78,79
139,05057,210,42,44,49,55,63,71,79,85
140,05059,1457,48,34,28,25,22,20,18,17
141,05061,296,60,49,42,37,35,33,31,29
142,05063,367,156,147,136,127,118,110,102,94
143,05065,44,9,7,6,6,5,5,5,6
144,05067,58,5,6,7,8,10,11,12,12
145,05069,1357,174,185,191,193,192,191,187,182
146,05071,631,53,46,38,30,24,18,13,10
147,05073,49,4,5,6,7,7,7,8,8
148,05075,185,27,26,25,24,23,22,21,20
149,05077,885,26,53,74,90,103,111,113,111
150,05079,1182,32,45,54,60,64,67,67,65
151,05081,153,69,55,48,47,51,56,61,66
152,05083,158,17,11,8,7,7,8,9,10
153,05085,433,84,85,85,82,78,73,66,59
154,05087,259,8,11,16,20,24,27,28,26
155,05089,23,5,5,5,6,7,7,7,6
156,05091,462,45,31,23,17,14,11,9,8
157,05093,775,208,178,147,123,106,93,82,74
158,05095,52,8,6,6,5,5,5,5,5
159,05097,25,,,,,,,,NaN
160,05099,130,6,8,10,11,12,13,13,12
161,05101,94,,,,,,,,NaN
162,05103,77,16,18,21,23,26,27,29,29
163,05105,49,7,6,6,7,8,9,11,12
164,05107,282,26,21,22,23,26,27,26,24
165,05109,78,,,,,,,,NaN
166,05111,159,44,54,59,62,62,60,58,56
167,05113,128,10,17,24,31,39,49,59,68
168,05115,1202,142,126,118,112,107,103,99,95
169,05117,66,14,28,42,56,71,84,95,104
170,05119,4838,485,447,417,389,369,353,333,304
171,05121,173,46,75,107,143,185,233,282,330
172,05123,1131,63,58,55,52,49,46,43,39
173,05125,879,127,114,103,93,84,76,69,61
174,05127,42,9,7,6,5,5,5,5,5
175,05129,25,2,2,3,4,4,5,5,5
176,05131,1768,353,294,238,197,166,143,124,109
177,05133,935,30,19,13,10,7,6,5,4
178,05135,104,12,10,10,11,12,14,16,18
179,05137,53,10,11,12,13,14,15,15,15
180,05139,433,66,61,59,61,63,67,70,73
181,05141,50,6,4,3,3,2,2,2,2
182,05143,6005,356,326,307,292,281,270,256,237
183,05145,262,49,67,85,105,126,150,175,201
184,05147,19,,,,,,,,NaN
185,05149,1022,63,79,95,109,119,122,115,103
186,06001,11524,1119,1047,981,913,854,801,748,694
187,06003,2,,,,,,,,NaN
188,06005,126,52,48,48,50,54,57,59,61
189,06007,941,331,645,920,1157,1336,1458,1524,1539
190,06009,125,31,42,51,59,66,72,76,78
191,06011,323,57,58,63,67,69,68,63,55
192,06013,7966,1004,931,840,732,630,539,461,396
193,06015,88,2,4,6,8,9,11,12,14
194,06017,637,104,69,48,36,28,24,21,19
195,06019,15083,1792,1672,1589,1509,1432,1358,1285,1215
196,06021,325,59,56,54,55,57,59,61,62
197,06023,233,29,29,27,26,24,22,21,19
198,06025,9409,295,220,170,132,103,80,63,48
199,06027,51,6,6,6,6,7,7,7,8
200,06029,20545,5151,4701,4979,5569,6301,7076,7799,8392
201,06031,4380,572,534,539,564,600,642,682,716
202,06033,195,28,33,37,40,43,46,48,50
203,06035,631,91,118,137,155,174,199,229,265
204,06037,192177,16251,12601,10296,8669,7440,6466,5648,4958
205,06039,1943,414,628,790,891,934,927,877,800
206,06041,4994,320,235,187,157,137,123,112,101
207,06043,56,7,5,4,3,3,2,2,2
208,06045,317,76,102,120,130,134,135,133,129
209,06047,4285,981,810,659,557,488,439,401,368
210,06049,2,,,,,,,,NaN
211,06051,145,24,14,9,5,3,2,1,0
212,06053,4822,894,1010,1102,1163,1199,1216,1217,1201
213,06055,888,158,174,182,183,179,171,162,150
214,06057,299,51,65,76,82,86,87,87,84
215,06059,37391,2761,2391,1943,1499,1123,822,597,424
216,06061,1925,379,526,645,735,798,829,834,811
217,06063,33,5,5,5,6,7,8,8,8
218,06065,37011,3217,2715,2414,2188,2006,1851,1709,1576
219,06067,10067,1135,892,715,582,490,431,389,351
220,06069,643,108,128,138,141,140,135,129,120
221,06071,32980,6983,8611,9505,10032,10240,10174,9889,9435
222,06073,29883,3022,2921,2668,2398,2167,1990,1831,1689
223,06075,6811,930,891,872,884,911,942,966,985
224,06077,11483,1313,1182,1014,840,690,570,474,396
225,06079,1783,274,239,201,170,147,130,118,108
226,06081,5544,617,821,1000,1166,1328,1483,1626,1751
227,06083,6167,674,796,825,797,737,666,591,515
228,06085,10626,1448,1339,1219,1097,996,910,835,765
229,06087,1152,282,312,310,293,267,237,207,178
230,06089,369,96,134,167,195,216,229,234,232
231,06091,2,,,,,,,,NaN
232,06093,73,9,5,4,3,4,5,6,6
233,06095,3611,438,352,280,219,170,130,100,76
234,06097,3055,466,413,359,318,287,264,245,229
235,06099,9061,1313,1360,1365,1337,1293,1241,1185,1127
236,06101,786,178,212,224,222,212,198,181,163
237,06103,234,45,52,64,78,92,103,105,100
238,06105,5,,,,,,,,NaN
239,06107,9454,1236,1233,1214,1171,1114,1051,984,913
240,06109,141,20,32,45,58,68,73,71,65
241,06111,7344,906,805,699,587,489,407,340,287
242,06113,1544,139,91,60,39,25,16,10,5
243,06115,485,129,149,155,154,149,143,136,128
244,08001,6090,483,490,495,493,482,466,446,422
245,08003,224,5,5,5,5,4,4,3,3
246,08005,7006,492,551,580,587,580,561,524,473
247,08007,33,,,,,,,,NaN
248,08009,14,0,0,0,0,0,0,0,0
249,08011,5,,,,,,,,NaN
250,08013,1912,151,178,205,231,259,286,309,327
251,08014,415,27,24,21,18,17,15,14,13
252,08015,287,44,45,42,38,33,29,25,21
253,08017,8,,,,,,,,NaN
254,08019,27,1,1,1,1,1,1,0,0
255,08021,23,0,0,1,1,1,1,1,2
256,08023,22,0,1,2,2,3,3,4,4
257,08025,72,0,0,0,0,0,0,0,0
258,08027,10,,,,,,,,NaN
259,08029,109,5,4,3,2,2,2,2,2
260,08031,9777,637,741,825,890,940,965,956,914
261,08033,1,,,,,,,,NaN
262,08035,1647,176,257,304,325,327,319,301,276
263,08037,1050,97,102,105,107,107,106,102,97
264,08039,86,8,8,8,8,7,6,5,4
265,08041,4584,490,460,433,404,380,357,333,304
266,08043,111,37,71,110,156,209,264,315,355
267,08045,713,114,169,219,265,307,344,371,385
268,08047,16,,,,,,,,NaN
269,08049,43,2,3,3,3,4,5,6,6
270,08051,254,26,20,17,15,14,13,13,12
271,08053,3,,,,,,,,NaN
272,08055,6,,,,,,,,NaN
273,08057,8,,,,,,,,NaN
274,08059,3949,250,183,147,123,107,96,87,79
275,08061,0,,,,,,,,NaN
276,08063,43,0,0,0,0,0,0,0,0
277,08065,71,8,7,5,5,4,4,4,4
278,08067,200,10,7,5,3,2,2,1,1
279,08069,1401,114,76,54,41,32,28,25,22
280,08071,15,,,,,,,,NaN
281,08073,6,,,,,,,,NaN
282,08075,648,1,0,0,0,0,0,0,0
283,08077,267,35,39,39,37,34,31,28,25
284,08079,18,,,,,,,,NaN
285,08081,25,3,6,7,8,8,8,7,7
286,08083,108,11,11,10,10,10,10,10,10
287,08085,279,24,28,34,39,45,51,56,61
288,08087,677,4,5,6,6,6,6,6,6
289,08089,56,15,11,9,9,9,10,10,11
290,08091,12,0,0,0,0,0,0,0,0
291,08093,41,2,2,2,2,2,1,1,1
292,08095,19,0,0,0,0,0,0,0,1
293,08097,169,15,17,17,16,15,14,13,12
294,08099,48,2,2,2,3,3,4,4,4
295,08101,613,66,81,92,100,106,109,111,110
296,08103,7,,,,,,,,NaN
297,08105,87,0,1,2,3,4,6,6,7
298,08107,107,11,10,9,8,8,7,7,7
299,08109,107,0,1,3,4,6,8,9,9
300,08111,2,,,,,,,,NaN
301,08113,76,5,12,16,20,22,25,26,27
302,08115,11,,,,,,,,NaN
303,08117,323,6,6,5,5,5,4,4,4
304,08119,113,15,12,11,9,7,6,5,4
305,08121,47,1,1,2,3,3,4,4,4
306,08123,3546,131,121,117,114,112,109,104,98
307,08125,62,4,2,2,2,2,3,4,4
308,09001,17793,322,240,197,174,163,156,150,144
309,09003,12645,277,236,220,215,216,219,221,222
310,09005,1597,31,22,18,16,15,15,14,14
311,09007,1377,13,14,14,14,13,13,12,11
312,09009,13041,191,258,310,349,383,407,420,418
313,09011,1402,40,38,36,36,36,36,36,36
314,09013,1019,48,36,28,24,22,21,20,19
315,09015,693,29,18,12,9,7,7,6,6
316,10001,2199,90,88,87,85,82,79,75,71
317,10003,6868,444,462,468,473,475,472,461,440
318,10005,5656,147,160,169,175,179,182,182,180
319,11001,NaN,396,505,589,655,707,741,749,730
320,12001,3662,474,334,237,180,145,125,111,102
321,12003,386,77,58,44,34,28,23,20,17
322,12005,3673,679,514,374,269,197,147,114,89
323,12007,337,97,78,61,48,38,32,27,23
324,12009,5587,535,384,284,212,160,122,94,74
325,12011,57975,8720,8569,7902,6928,5981,5132,4377,3722
326,12013,319,41,44,45,44,42,40,37,35
327,12015,2024,326,302,264,228,197,171,148,129
328,12017,1291,157,125,97,72,53,40,31,24
329,12019,2908,341,259,194,145,111,89,73,62
330,12021,9734,1076,1335,1477,1518,1492,1427,1328,1209
331,12023,2572,462,448,437,424,410,396,380,363
332,12027,1292,118,108,98,90,84,80,75,71
333,12029,272,35,30,27,25,23,22,20,19
334,12031,21665,2294,2666,2769,2726,2618,2481,2336,2191
335,12033,8007,1186,1389,1469,1481,1461,1425,1378,1324
336,12035,930,126,104,87,73,61,52,43,36
337,12037,130,29,25,24,24,25,25,24,22
338,12039,1552,300,314,318,314,304,292,278,263
339,12041,334,25,26,28,30,32,34,36,36
340,12043,391,8,12,16,20,23,26,26,24
341,12045,379,125,113,106,105,106,108,108,108
342,12047,587,21,28,36,42,46,47,43,38
343,12049,857,65,62,56,49,43,37,31,27
344,12051,1652,164,183,196,204,209,212,213,213
345,12053,1749,250,174,121,88,66,52,43,36
