,State,628,633,640,647,654
0,Washington,NaN,15021,11933,10080,6665
1,Illinois,NaN,17546,12847,12379,11656
2,California,NaN,37997,33935,28829,37844
3,Arizona,NaN,15034,13887,11474,11291
4,Massachusetts,NaN,9234,7214,4963,7291
5,Wisconsin,NaN,19406,20491,15964,30364
6,Texas,NaN,40132,36488,19447,27566
7,Nebraska,NaN,4291,4157,2488,3950
8,Utah,NaN,9497,8245,5309,7979
9,Oregon,NaN,8152,6031,5219,4435
10,Florida,NaN,24045,20645,19063,18253
11,New York,NaN,30592,28916,25159,27219
12,Rhode Island,NaN,1640,1458,1288,1494
13,Georgia,NaN,16965,12882,12576,11269
14,New Hampshire,NaN,3189,3008,2393,3401
15,North Carolina,NaN,20405,15422,11969,15212
16,New Jersey,NaN,11484,9906,7882,9636
17,Colorado,NaN,14834,11655,9953,14042
18,Maryland,NaN,8190,7888,6171,7975
19,Nevada,NaN,3795,3197,2037,2489
20,Tennessee,NaN,13760,8912,11295,12506
21,Hawaii,NaN,1228,1108,934,1449
22,Indiana,NaN,14149,10061,8571,9735
23,Kentucky,NaN,12362,9856,7743,9396
24,Minnesota,NaN,20308,20441,18380,29280
25,Oklahoma,NaN,6309,4896,4631,3916
26,Pennsylvania,NaN,33384,34068,26277,48746
27,South Carolina,NaN,10818,7940,7392,8841
28,District of Columbia,NaN,808,640,504,677
29,Kansas,NaN,5457,3951,3035,3629
30,Missouri,NaN,8007,7230,5581,5433
31,Vermont,NaN,1465,1297,964,1224
32,Virginia,NaN,16486,12799,9689,12296
33,Connecticut,NaN,2670,2374,1804,2373
34,Iowa,NaN,7833,9006,3087,7654
35,Louisiana,NaN,4395,4103,5394,3349
36,Ohio,NaN,36302,31339,17684,36305
37,Michigan,NaN,30129,28432,27976,28298
38,South Dakota,NaN,2145,1770,1055,2231
39,Arkansas,NaN,4208,3454,2760,2374
40,Delaware,NaN,2744,2695,2317,3573
41,Mississippi,NaN,4145,3131,3692,2441
42,New Mexico,NaN,5136,4678,3200,3471
43,North Dakota,NaN,3901,4029,2933,5147
44,Wyoming,NaN,2790,2322,1494,1569
45,Alaska,NaN,4826,4448,3580,2646
46,Maine,NaN,3159,3215,2171,2869
47,Alabama,NaN,6327,6738,4230,5185
48,Idaho,NaN,7022,6331,4253,6492
49,Montana,NaN,6114,5338,3818,5160
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7314,5490,4419,5351
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
