,State,586,591,598,605,612
0,Washington,NaN,22859,23258,24325,15208
1,Illinois,NaN,28290,29075,32313,22716
2,California,NaN,87070,99365,95055,59654
3,Arizona,NaN,23407,24710,24041,22808
4,Massachusetts,NaN,11160,10339,12531,14028
5,Wisconsin,NaN,14961,14110,11464,6694
6,Texas,NaN,102666,112413,88122,72057
7,Nebraska,NaN,5891,6688,6599,5949
8,Utah,NaN,9060,8464,9432,13141
9,Oregon,NaN,16205,16111,13921,5642
10,Florida,NaN,152472,150385,107198,153792
11,New York,NaN,35310,36550,42077,41588
12,Rhode Island,NaN,2168,2280,2054,2120
13,Georgia,NaN,68610,68052,48540,40535
14,New Hampshire,NaN,2200,2248,2361,3097
15,North Carolina,NaN,47561,45636,48619,31731
16,New Jersey,NaN,14782,16542,20820,19220
17,Colorado,NaN,12742,12580,15772,19123
18,Maryland,NaN,8839,10067,9237,7696
19,Nevada,NaN,7603,7334,8120,9744
20,Tennessee,NaN,46272,45446,37588,27282
21,Hawaii,NaN,7044,6389,4432,4887
22,Indiana,NaN,31375,32629,32728,31076
23,Kentucky,NaN,29637,28479,27915,13404
24,Minnesota,NaN,12164,12674,13603,4744
25,Oklahoma,NaN,18985,19289,18872,12500
26,Pennsylvania,NaN,24691,27841,30200,31273
27,South Carolina,NaN,33795,32623,28336,22975
28,District of Columbia,NaN,1295,1402,1331,1471
29,Kansas,NaN,9694,10602,11988,10002
30,Missouri,NaN,14127,14433,15213,15649
31,Vermont,NaN,1026,1163,1110,768
32,Virginia,NaN,23267,24053,26064,26176
33,Connecticut,NaN,5218,4860,5384,8178
34,Iowa,NaN,8381,9515,7222,5755
35,Louisiana,NaN,25953,24472,27257,16143
36,Ohio,NaN,36280,40339,34994,28532
37,Michigan,NaN,16240,17421,21249,8280
38,South Dakota,NaN,3091,3296,3651,1915
39,Arkansas,NaN,12951,12876,12505,10226
40,Delaware,NaN,2684,3198,2306,1653
41,Mississippi,NaN,19496,20938,17612,9101
42,New Mexico,NaN,6135,6368,7030,6768
43,North Dakota,NaN,2291,2651,2372,1489
44,Wyoming,NaN,3075,3277,2716,3029
45,Alaska,NaN,3716,3519,3428,2908
46,Maine,NaN,2044,2142,2231,1471
47,Alabama,NaN,30435,31675,26958,22230
48,Idaho,NaN,5343,5215,4062,4281
49,Montana,NaN,3907,4204,3567,2729
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,10439,11076,9929,7027
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
