,State,726,731,738,745,752
0,Washington,NaN,72593,26323,16740,16493
1,Illinois,NaN,248666,257730,241338,204664
2,California,NaN,1130074,1827145,2846622,4233000
3,Arizona,NaN,107420,74704,31830,8474
4,Massachusetts,NaN,188381,212755,218264,203325
5,Wisconsin,NaN,141592,175950,170908,129590
6,Texas,NaN,613860,908102,1270415,1680744
7,Nebraska,NaN,34259,52497,76086,103270
8,Utah,NaN,NaN,NaN,NaN,NaN
9,Oregon,NaN,69737,78509,68376,46042
10,Florida,NaN,NaN,NaN,NaN,NaN
11,New York,NaN,538440,524945,459016,359979
12,Rhode Island,NaN,NaN,NaN,NaN,NaN
13,Georgia,NaN,150704,148351,179739,225057
14,New Hampshire,NaN,18047,20465,23143,26101
15,North Carolina,NaN,248073,331072,401205,441429
16,New Jersey,NaN,125815,49679,12614,2285
17,Colorado,NaN,126426,120928,84878,44195
18,Maryland,NaN,52775,21787,9123,6392
19,Nevada,NaN,39680,29787,14369,4453
20,Tennessee,NaN,NaN,NaN,NaN,NaN
21,Hawaii,NaN,27056,23305,16304,9264
22,Indiana,NaN,111731,126793,129480,118678
23,Kentucky,NaN,46382,19783,6804,3547
24,Minnesota,NaN,100975,135744,136741,101427
25,Oklahoma,NaN,81363,129126,196723,287690
26,Pennsylvania,NaN,168556,103285,57807,41154
27,South Carolina,NaN,97851,58589,20887,4428
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,62105,88415,122595,165227
30,Missouri,NaN,81137,53478,23334,6728
31,Vermont,NaN,17094,25676,37051,51247
32,Virginia,NaN,107905,60129,21493,4945
33,Connecticut,NaN,79210,96203,117179,145677
34,Iowa,NaN,48787,60720,59521,46590
35,Louisiana,NaN,52438,17905,4549,2204
36,Ohio,NaN,146372,135623,115531,90480
37,Michigan,NaN,154401,151335,121258,81094
38,South Dakota,NaN,18151,27603,40631,57682
39,Arkansas,NaN,70782,71359,54811,32073
40,Delaware,NaN,27254,31770,33301,31367
41,Mississippi,NaN,65262,92027,121549,150375
42,New Mexico,NaN,42418,63389,78807,80522
43,North Dakota,NaN,16901,28181,43816,63186
44,Wyoming,NaN,7202,6140,3451,1288
45,Alaska,NaN,NaN,NaN,NaN,NaN
46,Maine,NaN,6344,6168,5879,5495
47,Alabama,NaN,39816,12418,2023,259
48,Idaho,NaN,14974,17007,15184,10639
49,Montana,NaN,9743,7377,3242,841
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,24705,14405,5654,2084
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
