,State,600,605,612,619,626
0,Washington,NaN,30039,35413,41552,48527
1,Illinois,NaN,NaN,NaN,NaN,NaN
2,California,NaN,42097,22736,11681,5495
3,Arizona,NaN,18275,15331,12095,8973
4,Massachusetts,NaN,10177,8783,7054,5273
5,Wisconsin,NaN,10703,8143,5554,3395
6,Texas,NaN,110037,92929,73338,54084
7,Nebraska,NaN,3456,1482,412,78
8,Utah,NaN,NaN,NaN,NaN,NaN
9,Oregon,NaN,10626,7291,4416,2387
10,Florida,NaN,91166,69106,57647,57471
11,New York,NaN,34284,32454,29385,25448
12,Rhode Island,NaN,1375,895,508,253
13,Georgia,NaN,44490,31592,19863,11089
14,New Hampshire,NaN,2224,2057,1769,1416
15,North Carolina,NaN,39198,31867,23715,16155
16,New Jersey,NaN,13960,12638,10817,8752
17,Colorado,NaN,12213,11716,10769,9485
18,Maryland,NaN,6714,5208,3628,2271
19,Nevada,NaN,6652,5889,5047,4188
20,Tennessee,NaN,NaN,NaN,NaN,NaN
21,Hawaii,NaN,4105,2940,1877,1071
22,Indiana,NaN,23656,20401,16189,11772
23,Kentucky,NaN,27063,23424,18619,13590
24,Minnesota,NaN,6119,3190,1326,440
25,Oklahoma,NaN,16291,14379,12019,9514
26,Pennsylvania,NaN,26902,26425,24348,21046
27,South Carolina,NaN,32930,28083,21927,15673
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,12038,13000,13839,14523
30,Missouri,NaN,11161,8451,6089,4198
31,Vermont,NaN,916,716,495,303
32,Virginia,NaN,23327,21381,18155,14281
33,Connecticut,NaN,NaN,NaN,NaN,NaN
34,Iowa,NaN,7081,4870,2737,1278
35,Louisiana,NaN,10369,5584,2654,1113
36,Ohio,NaN,44085,42209,36524,28561
37,Michigan,NaN,19458,21742,23804,25535
38,South Dakota,NaN,3166,3063,2692,2149
39,Arkansas,NaN,9944,7525,5342,3556
40,Delaware,NaN,2909,2780,2495,2102
41,Mississippi,NaN,9860,5384,2537,1052
42,New Mexico,NaN,4433,3471,2490,1636
43,North Dakota,NaN,2383,1747,1052,521
44,Wyoming,NaN,3337,3003,2482,1894
45,Alaska,NaN,4246,4164,3901,3492
46,Maine,NaN,2588,2652,2553,2310
47,Alabama,NaN,24378,19454,14324,9731
48,Idaho,NaN,7196,6923,6260,5330
49,Montana,NaN,3917,3708,3270,2686
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,11312,10323,8301,5882
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
