,State,473,479,486,493,500
0,Washington,NaN,37,33,26,20
1,Illinois,NaN,208,179,143,122
2,California,NaN,325,289,274,240
3,Arizona,NaN,65,59,56,51
4,Massachusetts,NaN,60,44,38,33
5,Wisconsin,NaN,85,81,70,50
6,Texas,NaN,238,171,125,92
7,Nebraska,NaN,11,10,9,2
8,Utah,NaN,17,18,16,15
9,Oregon,NaN,42,46,45,33
10,Florida,NaN,380,330,285,233
11,New York,NaN,247,192,168,129
12,Rhode Island,NaN,11,5,3,2
13,Georgia,NaN,128,108,88,72
14,New Hampshire,NaN,17,13,6,5
15,North Carolina,NaN,77,48,33,23
16,New Jersey,NaN,101,81,71,57
17,Colorado,NaN,47,36,30,25
18,Maryland,NaN,68,52,40,31
19,Nevada,NaN,19,16,12,9
20,Tennessee,NaN,41,37,18,10
21,Hawaii,NaN,13,11,5,5
22,Indiana,NaN,87,76,65,62
23,Kentucky,NaN,78,57,44,35
24,Minnesota,NaN,61,51,42,34
25,Oklahoma,NaN,19,8,5,3
26,Pennsylvania,NaN,195,171,133,85
27,South Carolina,NaN,84,72,53,46
28,District of Columbia,NaN,3,2,2,1
29,Kansas,NaN,36,29,14,11
30,Missouri,NaN,47,47,40,33
31,Vermont,NaN,6,4,2,2
32,Virginia,NaN,94,85,72,50
33,Connecticut,NaN,19,15,10,6
34,Iowa,NaN,23,21,18,15
35,Louisiana,NaN,27,24,18,14
36,Ohio,NaN,5,6,5,4
37,Michigan,NaN,319,239,164,99
38,South Dakota,NaN,16,16,12,4
39,Arkansas,NaN,17,18,17,15
40,Delaware,NaN,17,15,15,10
41,Mississippi,NaN,13,11,8,5
42,New Mexico,NaN,20,18,14,12
43,North Dakota,NaN,4,5,4,3
44,Wyoming,NaN,1,1,1,1
45,Alaska,NaN,4,2,1,0
46,Maine,NaN,16,18,10,8
47,Alabama,NaN,60,57,56,40
48,Idaho,NaN,21,19,12,5
49,Montana,NaN,6,6,5,4
50,Puerto Rico,NaN,47,38,31,14
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,21,17,13,15
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
