,State,487,493,500,507,514
0,Washington,NaN,47,32,15,10
1,Illinois,NaN,196,155,125,106
2,California,NaN,206,156,121,95
3,Arizona,NaN,87,80,72,54
4,Massachusetts,NaN,58,51,43,23
5,Wisconsin,NaN,27,23,18,14
6,Texas,NaN,220,187,135,93
7,Nebraska,NaN,4,4,3,2
8,Utah,NaN,29,23,20,18
9,Oregon,NaN,30,24,19,15
10,Florida,NaN,277,244,217,181
11,New York,NaN,152,127,98,68
12,Rhode Island,NaN,10,9,3,3
13,Georgia,NaN,127,104,85,62
14,New Hampshire,NaN,8,7,5,4
15,North Carolina,NaN,42,29,19,12
16,New Jersey,NaN,73,69,51,42
17,Colorado,NaN,43,33,25,20
18,Maryland,NaN,71,54,45,39
19,Nevada,NaN,11,9,6,4
20,Tennessee,NaN,52,43,26,10
21,Hawaii,NaN,11,12,10,4
22,Indiana,NaN,64,65,48,35
23,Kentucky,NaN,63,46,35,29
24,Minnesota,NaN,70,58,46,32
25,Oklahoma,NaN,21,18,13,9
26,Pennsylvania,NaN,171,142,119,81
27,South Carolina,NaN,53,48,27,19
28,District of Columbia,NaN,14,14,11,5
29,Kansas,NaN,25,27,16,12
30,Missouri,NaN,77,87,90,68
31,Vermont,NaN,5,6,2,1
32,Virginia,NaN,88,59,43,33
33,Connecticut,NaN,23,11,8,6
34,Iowa,NaN,30,28,24,10
35,Louisiana,NaN,22,19,13,10
36,Ohio,NaN,13,9,8,6
37,Michigan,NaN,236,152,81,50
38,South Dakota,NaN,9,4,2,2
39,Arkansas,NaN,21,21,18,17
40,Delaware,NaN,20,13,9,9
41,Mississippi,NaN,12,11,8,6
42,New Mexico,NaN,20,21,15,5
43,North Dakota,NaN,2,2,2,1
44,Wyoming,NaN,1,1,1,1
45,Alaska,NaN,10,11,9,5
46,Maine,NaN,21,20,16,6
47,Alabama,NaN,154,170,62,32
48,Idaho,NaN,6,6,4,4
49,Montana,NaN,3,2,2,1
50,Puerto Rico,NaN,37,36,25,23
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9,6,4,3
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
