,State,417,423,430,437,444
0,Washington,5123,74,67,62,61
1,Illinois,23207,185,165,146,126
2,California,56573,1550,1368,1212,1089
3,Arizona,16553,189,126,81,51
4,Massachusetts,16645,235,205,168,128
5,Wisconsin,7176,54,47,42,39
6,Texas,46423,1200,1183,1145,1090
7,Nebraska,2127,11,9,7,7
8,Utah,2027,36,35,37,41
9,Oregon,2322,27,27,28,31
10,Florida,32255,608,526,452,387
11,New York,48953,522,427,318,212
12,Rhode Island,2567,17,14,11,9
13,Georgia,18215,355,281,223,179
14,New Hampshire,1199,8,7,6,6
15,North Carolina,11691,166,127,102,89
16,New Jersey,23903,212,168,122,79
17,Colorado,6038,35,33,31,31
18,Maryland,8048,71,57,47,40
19,Nevada,5118,58,43,32,24
20,Tennessee,11639,76,49,33,25
21,Hawaii,450,3,3,3,4
22,Indiana,12856,92,70,53,41
23,Kentucky,4982,133,122,116,113
24,Minnesota,6814,77,87,97,107
25,Oklahoma,4701,83,68,58,51
26,Pennsylvania,24510,244,208,178,152
27,South Carolina,8875,131,103,80,62
28,District of Columbia,1041,9,7,6,5
29,Kansas,4778,8,4,3,2
30,Missouri,8660,81,70,62,57
31,Vermont,214,4,3,4,4
32,Virginia,10019,296,316,338,357
33,Connecticut,7765,63,56,49,41
34,Iowa,5641,57,47,38,31
35,Louisiana,9884,107,95,78,59
36,Ohio,17870,326,379,425,451
37,Michigan,16769,81,69,60,53
38,South Dakota,1912,10,8,6,5
39,Arkansas,5474,56,46,38,31
40,Delaware,1507,29,34,38,40
41,Mississippi,6901,77,68,56,44
42,New Mexico,3852,65,58,49,40
43,North Dakota,1488,3,3,3,2
44,Wyoming,691,1,1,1,1
45,Alaska,306,2,2,2,2
46,Maine,724,4,4,4,5
47,Alabama,10327,133,95,69,51
48,Idaho,1910,14,12,12,11
49,Montana,1392,9,8,7,7
50,Puerto Rico,2080,24,22,21,23
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,133,NaN,NaN,NaN,NaN
53,West Virginia,2530,21,16,12,10
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
