,State,347,353,360,367,374
0,Washington,3459,203,223,242,262
1,Illinois,18322,1153,1140,1094,1015
2,California,26638,2038,2225,2333,2376
3,Arizona,9061,651,677,658,604
4,Massachusetts,12610,487,520,524,502
5,Wisconsin,5261,409,424,434,436
6,Texas,28430,1557,1638,1676,1662
7,Nebraska,1672,119,119,119,117
8,Utah,1301,92,89,88,89
9,Oregon,1500,137,141,143,146
10,Florida,21987,816,873,914,933
11,New York,38415,1079,1119,1083,998
12,Rhode Island,1777,106,108,102,93
13,Georgia,10964,381,423,462,492
14,New Hampshire,780,67,72,74,76
15,North Carolina,6910,413,456,499,538
16,New Jersey,19208,567,568,529,470
17,Colorado,4934,356,348,337,320
18,Maryland,5994,334,339,336,328
19,Nevada,3180,250,253,243,225
20,Tennessee,7025,609,643,660,655
21,Hawaii,289,7,7,8,9
22,Indiana,8475,624,637,633,608
23,Kentucky,2723,195,207,218,230
24,Minnesota,5489,397,400,398,389
25,Oklahoma,2547,193,208,221,232
26,Pennsylvania,16230,1415,1401,1329,1219
27,South Carolina,5469,262,287,305,314
28,District of Columbia,794,31,33,34,34
29,Kansas,2872,280,286,288,283
30,Missouri,5736,443,465,484,494
31,Vermont,140,16,15,14,14
32,Virginia,5124,272,298,321,343
33,Connecticut,6099,274,277,266,247
34,Iowa,3946,278,275,266,248
35,Louisiana,7537,284,294,289,269
36,Ohio,9076,596,602,604,602
37,Michigan,13306,794,781,752,708
38,South Dakota,1513,110,105,95,80
39,Arkansas,3749,318,335,335,317
40,Delaware,930,44,47,50,51
41,Mississippi,4871,257,267,262,244
42,New Mexico,2551,222,220,210,192
43,North Dakota,1310,64,63,59,52
44,Wyoming,438,47,48,48,47
45,Alaska,215,16,15,15,15
46,Maine,359,39,40,40,41
47,Alabama,4873,333,351,360,360
48,Idaho,1448,117,122,123,121
49,Montana,972,67,72,74,75
50,Puerto Rico,1545,116,125,133,143
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,122,NaN,NaN,NaN,NaN
53,West Virginia,1376,159,165,168,167
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
