,State,403,409,416,423,430
0,Washington,4956,118,108,102,98
1,Illinois,22735,226,201,193,184
2,California,52158,1462,1134,935,788
3,Arizona,15980,347,282,237,210
4,Massachusetts,16118,229,201,187,178
5,Wisconsin,7014,114,97,90,89
6,Texas,43697,1074,902,821,766
7,Nebraska,2082,26,24,25,24
8,Utah,1935,52,49,47,45
9,Oregon,2208,51,49,51,53
10,Florida,30852,808,704,657,620
11,New York,47615,687,638,612,568
12,Rhode Island,2502,52,46,31,9
13,Georgia,17295,509,449,418,432
14,New Hampshire,1170,23,23,24,24
15,North Carolina,11212,347,309,290,274
16,New Jersey,23252,295,271,254,237
17,Colorado,5951,68,66,70,71
18,Maryland,7869,134,114,104,96
19,Nevada,4957,97,81,70,66
20,Tennessee,11411,251,221,212,207
21,Hawaii,438,6,6,6,6
22,Indiana,12573,189,152,139,132
23,Kentucky,4637,129,122,121,121
24,Minnesota,6551,52,50,53,54
25,Oklahoma,4428,134,115,106,101
26,Pennsylvania,23967,398,356,336,311
27,South Carolina,8546,259,238,230,219
28,District of Columbia,1017,17,15,14,14
29,Kansas,4692,82,76,71,74
30,Missouri,8280,148,129,120,141
31,Vermont,204,12,12,12,13
32,Virginia,8552,348,298,259,232
33,Connecticut,7622,84,78,74,74
34,Iowa,5471,74,65,51,44
35,Louisiana,9608,139,122,114,110
36,Ohio,17297,484,433,459,617
37,Michigan,16508,172,158,155,150
38,South Dakota,1888,14,13,13,13
39,Arkansas,5243,87,79,75,74
40,Delaware,1422,53,50,47,44
41,Mississippi,6681,102,97,92,90
42,New Mexico,3716,63,57,52,48
43,North Dakota,1475,5,6,6,6
44,Wyoming,671,8,8,8,9
45,Alaska,290,4,4,4,4
46,Maine,703,19,17,17,19
47,Alabama,9929,284,247,222,212
48,Idaho,1860,24,22,22,22
49,Montana,1357,14,13,14,14
50,Puerto Rico,2036,79,80,80,80
51,Virgin Islands,25,0,0,0,0
52,Guam,130,0,0,0,0
53,West Virginia,2300,44,43,45,46
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
