,State,291,297,304,311,318
0,Washington,2439,77,86,92,101
1,Illinois,10538,629,739,829,921
2,California,17973,352,384,397,439
3,Arizona,6164,141,162,179,207
4,Massachusetts,10149,158,180,199,228
5,Wisconsin,2570,322,352,357,393
6,Texas,19180,585,638,657,688
7,Nebraska,703,67,80,88,97
8,Utah,659,60,71,79,88
9,Oregon,730,42,49,55,64
10,Florida,17121,425,475,515,562
11,New York,33903,155,172,182,203
12,Rhode Island,1224,18,20,20,22
13,Georgia,8648,269,258,233,213
14,New Hampshire,489,13,15,17,19
15,North Carolina,4607,217,221,215,221
16,New Jersey,16429,111,145,169,193
17,Colorado,2394,122,158,186,211
18,Maryland,4212,70,81,89,100
19,Nevada,1851,65,77,91,102
20,Tennessee,3595,233,241,234,243
21,Hawaii,221,6,7,7,8
22,Indiana,4629,272,303,318,355
23,Kentucky,1565,105,119,122,128
24,Minnesota,2710,184,219,245,281
25,Oklahoma,1438,101,103,100,103
26,Pennsylvania,9005,234,265,278,309
27,South Carolina,4036,108,111,107,109
28,District of Columbia,654,7,7,9,10
29,Kansas,1166,92,102,103,106
30,Missouri,3165,176,188,187,195
31,Vermont,59,0,1,1,1
32,Virginia,3707,91,100,100,105
33,Connecticut,4671,58,65,70,77
34,Iowa,1845,150,176,183,189
35,Louisiana,6036,76,77,74,74
36,Ohio,5517,221,262,284,315
37,Michigan,7945,272,320,353,403
38,South Dakota,536,84,97,102,106
39,Arkansas,2085,126,134,133,138
40,Delaware,718,13,15,16,18
41,Mississippi,3443,91,94,90,88
42,New Mexico,1118,88,102,111,121
43,North Dakota,639,98,113,121,128
44,Wyoming,114,29,37,40,44
45,Alaska,84,9,11,12,13
46,Maine,152,5,7,9,11
47,Alabama,3084,123,130,128,133
48,Idaho,686,63,72,75,82
49,Montana,456,66,72,73,77
50,Puerto Rico,872,0,1,1,0
51,Virgin Islands,23,0,0,0,0
52,Guam,88,4,4,3,3
53,West Virginia,504,46,53,57,63
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
