,State,214,220,227,234,241
0,Washington,1863,69,55,44,34
1,Illinois,8089,136,142,146,147
2,California,12153,781,652,534,418
3,Arizona,4771,190,138,98,66
4,Massachusetts,8921,78,63,49,37
5,Wisconsin,1081,39,35,32,28
6,Texas,11696,1038,832,660,496
7,Nebraska,378,13,11,9,7
8,Utah,385,19,18,16,14
9,Oregon,417,24,21,18,15
10,Florida,10325,838,700,586,474
11,New York,32851,52,48,46,44
12,Rhode Island,1030,6,5,4,3
13,Georgia,5132,329,270,223,174
14,New Hampshire,429,4,3,2,2
15,North Carolina,2531,152,150,150,150
16,New Jersey,15946,26,19,14,10
17,Colorado,1918,23,20,18,15
18,Maryland,3691,52,47,43,38
19,Nevada,1197,90,74,61,47
20,Tennessee,1567,148,123,102,80
21,Hawaii,47,10,11,11,12
22,Indiana,3220,86,79,72,63
23,Kentucky,872,50,47,42,36
24,Minnesota,1813,52,46,40,33
25,Oklahoma,726,56,51,49,42
26,Pennsylvania,7557,97,85,73,62
27,South Carolina,2504,177,143,121,97
28,District of Columbia,604,5,4,3,2
29,Kansas,426,22,22,24,23
30,Missouri,1453,55,47,41,33
31,Vermont,58,0,0,0,0
32,Virginia,2467,79,78,78,74
33,Connecticut,4460,6,5,4,3
34,Iowa,1037,50,48,46,42
35,Louisiana,4746,179,138,106,77
36,Ohio,3978,134,116,101,86
37,Michigan,6659,67,62,57,51
38,South Dakota,161,11,14,19,25
39,Arkansas,687,65,60,57,52
40,Delaware,600,4,4,3,2
41,Mississippi,2240,137,118,99,80
42,New Mexico,745,24,20,17,13
43,North Dakota,136,13,15,19,22
44,Wyoming,37,3,3,4,4
45,Alaska,32,3,3,3,3
46,Maine,131,3,4,5,7
47,Alabama,2013,95,76,61,47
48,Idaho,307,24,17,13,9
49,Montana,90,9,8,8,7
50,Puerto Rico,390,48,41,33,26
51,Virgin Islands,11,1,1,1,1
52,Guam,6,1,2,3,6
53,West Virginia,179,16,13,11,9
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
