,State,270,276,283,290,297
0,Washington,2239,58,64,70,77
1,Illinois,9474,261,318,406,526
2,California,16979,399,362,324,284
3,Arizona,5827,94,106,123,138
4,Massachusetts,9737,126,130,140,134
5,Wisconsin,1574,137,160,183,202
6,Texas,17465,593,638,706,793
7,Nebraska,548,34,40,50,55
8,Utah,543,36,37,40,39
9,Oregon,620,27,27,28,26
10,Florida,15967,551,546,560,559
11,New York,33357,94,98,104,105
12,Rhode Island,1152,24,30,42,53
13,Georgia,7638,213,208,207,205
14,New Hampshire,466,12,14,16,18
15,North Carolina,3934,179,191,214,228
16,New Jersey,16211,46,50,55,60
17,Colorado,2176,57,64,73,80
18,Maryland,4037,40,41,42,42
19,Nevada,1710,54,60,68,75
20,Tennessee,2909,168,168,172,172
21,Hawaii,187,12,11,9,8
22,Indiana,3937,149,177,214,247
23,Kentucky,1318,70,78,87,94
24,Minnesota,2287,100,116,139,158
25,Oklahoma,1171,72,73,74,72
26,Pennsylvania,8465,150,161,172,174
27,South Carolina,3650,111,110,112,110
28,District of Columbia,641,5,5,5,4
29,Kansas,859,118,140,171,189
30,Missouri,2592,131,142,164,177
31,Vermont,58,0,0,0,0
32,Virginia,3433,108,111,116,122
33,Connecticut,4542,20,24,31,35
34,Iowa,1532,71,68,67,60
35,Louisiana,5750,89,88,89,86
36,Ohio,5067,154,185,232,282
37,Michigan,7340,150,190,246,313
38,South Dakota,323,41,48,57,62
39,Arkansas,1704,132,125,114,102
40,Delaware,665,9,9,9,8
41,Mississippi,3171,106,123,148,178
42,New Mexico,934,35,50,70,96
43,North Dakota,404,74,83,91,95
44,Wyoming,57,5,6,8,9
45,Alaska,67,7,8,10,11
46,Maine,146,2,2,2,2
47,Alabama,2788,93,91,90,88
48,Idaho,528,27,30,34,36
49,Montana,241,44,53,62,71
50,Puerto Rico,766,35,31,29,24
51,Virgin Islands,21,0,0,0,0
52,Guam,63,8,8,9,8
53,West Virginia,402,19,20,23,23
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
