,State,704,710,717,724,731
0,Washington,NaN,125,185,296,429
1,Illinois,NaN,377,565,770,898
2,California,NaN,474,789,1433,2263
3,Arizona,NaN,455,442,430,425
4,Massachusetts,NaN,245,313,369,376
5,Wisconsin,NaN,355,352,329,297
6,Texas,NaN,379,832,1660,2754
7,Nebraska,NaN,35,35,35,35
8,Utah,NaN,50,44,43,43
9,Oregon,NaN,45,60,84,113
10,Florida,NaN,265,530,1008,1694
11,New York,NaN,604,1043,1417,1477
12,Rhode Island,NaN,44,58,69,74
13,Georgia,NaN,374,891,1745,2556
14,New Hampshire,NaN,41,40,33,24
15,North Carolina,NaN,117,111,97,91
16,New Jersey,NaN,204,418,671,798
17,Colorado,NaN,216,262,345,419
18,Maryland,NaN,153,316,532,716
19,Nevada,NaN,92,117,144,172
20,Tennessee,NaN,315,492,772,1068
21,Hawaii,NaN,58,152,281,366
22,Indiana,NaN,304,252,183,131
23,Kentucky,NaN,221,190,144,111
24,Minnesota,NaN,193,168,145,124
25,Oklahoma,NaN,146,149,149,158
26,Pennsylvania,NaN,696,773,831,824
27,South Carolina,NaN,96,131,185,259
28,District of Columbia,NaN,44,69,94,98
29,Kansas,NaN,37,32,26,20
30,Missouri,NaN,153,184,227,270
31,Vermont,NaN,35,35,35,35
32,Virginia,NaN,254,408,613,775
33,Connecticut,NaN,88,116,146,165
34,Iowa,NaN,112,101,102,113
35,Louisiana,NaN,51,114,231,382
36,Ohio,NaN,475,568,664,726
37,Michigan,NaN,574,464,340,237
38,South Dakota,NaN,35,35,35,35
39,Arkansas,NaN,102,123,159,200
40,Delaware,NaN,41,50,57,63
41,Mississippi,NaN,35,35,35,41
42,New Mexico,NaN,163,156,150,143
43,North Dakota,NaN,35,33,28,28
44,Wyoming,NaN,35,33,28,28
45,Alaska,NaN,33,25,17,12
46,Maine,NaN,35,37,42,40
47,Alabama,NaN,84,180,348,550
48,Idaho,NaN,33,29,35,35
49,Montana,NaN,35,28,28,28
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,86,78,62,41
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
