,State,733,738,745,752,759,766,773
0,Washington,NaN,220,221,208,188,166,146
1,Illinois,NaN,490,282,147,73,34,16
2,California,NaN,945,885,793,699,612,533
3,Arizona,NaN,663,639,573,501,433,371
4,Massachusetts,NaN,425,382,335,292,254,219
5,Wisconsin,NaN,161,99,58,32,17,9
6,Texas,NaN,1101,1018,887,748,623,514
7,Nebraska,NaN,62,50,37,26,18,12
8,Utah,NaN,101,94,83,73,63,56
9,Oregon,NaN,136,147,147,139,126,112
10,Florida,NaN,169,138,105,80,60,44
11,New York,NaN,1294,1165,1027,898,783,682
12,Rhode Island,NaN,10,5,1,1,0,0
13,Georgia,NaN,356,311,261,214,173,141
14,New Hampshire,NaN,48,30,17,8,4,2
15,North Carolina,NaN,379,362,327,290,253,221
16,New Jersey,NaN,549,492,432,377,326,283
17,Colorado,NaN,238,219,195,172,150,130
18,Maryland,NaN,370,284,199,128,79,46
19,Nevada,NaN,183,193,185,169,150,131
20,Tennessee,NaN,34,12,4,2,0,0
21,Hawaii,NaN,27,28,27,25,22,20
22,Indiana,NaN,216,84,31,11,4,2
23,Kentucky,NaN,110,82,59,42,28,20
24,Minnesota,NaN,261,244,220,193,169,148
25,Oklahoma,NaN,348,325,274,220,172,133
26,Pennsylvania,NaN,957,865,754,645,546,462
27,South Carolina,NaN,269,256,232,205,179,157
28,District of Columbia,NaN,8,6,3,1,1,1
29,Kansas,NaN,153,146,130,111,94,79
30,Missouri,NaN,1116,875,410,159,60,21
31,Vermont,NaN,19,18,17,14,12,9
32,Virginia,NaN,229,228,216,199,178,157
33,Connecticut,NaN,151,106,68,41,23,13
34,Iowa,NaN,160,132,104,80,60,46
35,Louisiana,NaN,155,143,126,112,97,85
36,Ohio,NaN,446,417,377,335,293,257
37,Michigan,NaN,429,282,176,105,60,34
38,South Dakota,NaN,26,13,7,3,1,0
39,Arkansas,NaN,148,141,128,113,99,86
40,Delaware,NaN,75,67,58,49,41,33
41,Mississippi,NaN,135,129,116,104,90,78
42,New Mexico,NaN,142,95,51,25,11,5
43,North Dakota,NaN,32,29,27,23,21,18
44,Wyoming,NaN,28,26,22,18,16,12
45,Alaska,NaN,83,111,125,120,105,85
46,Maine,NaN,38,27,18,11,7,3
47,Alabama,NaN,214,201,167,132,101,75
48,Idaho,NaN,42,41,38,33,30,26
49,Montana,NaN,10,7,5,3,2,2
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,115,105,93,80,70,61
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
